tau_ell,seed,flat_twin,n_realized,rho_hat,pool_size,rejections,complete,y,median_relerr,mean_m,sd_m,stage,code_version
1.0,17531200.0,False,1964.0,163.66666666666666,17714.0,12.0,True,-0.7105728911719106,0.19472741956623627,72.16666666666667,6.462713568360172,A13,33e371f
1.0,17531400.0,False,1939.0,161.58333333333334,17160.0,8.0,True,-0.6836176751831102,0.20719645699585193,75.83333333333333,12.952477240538455,A13,33e371f
1.0,17531600.0,False,1915.0,159.58333333333334,15850.0,28.0,True,-0.7684470523353438,0.17043270922494502,72.83333333333333,11.617515511789371,A13,33e371f
1.0,17531800.0,False,1951.0,162.58333333333334,16577.0,18.0,True,-0.8465265855526889,0.1423880080451074,75.16666666666667,11.14300976696452,A13,33e371f
1.0,17532000.0,False,1918.0,159.83333333333334,16489.0,9.0,True,-0.8116578709791772,0.1542915454071241,71.33333333333333,10.519822558706332,A13,33e371f
1.0,17532200.0,False,2038.0,169.83333333333334,17889.0,14.0,True,-0.6783264506273345,0.20973627445876325,84.83333333333333,16.582118883504204,A13,33e371f
1.0,17532400.0,False,1980.0,165.0,19567.0,12.0,True,-0.7224577004127137,0.18947080469004365,69.33333333333333,12.940891262454324,A13,33e371f
1.0,17532600.0,False,2047.0,170.58333333333334,19945.0,31.0,True,-0.5508658055861275,0.281276982529447,79.66666666666667,11.97775716345371,A13,33e371f
1.0,17532800.0,False,1875.0,156.25,15556.0,2.0,True,-0.7516118994228204,0.17716914959345817,81.0,6.131883886702357,A13,33e371f
1.0,17533000.0,False,1905.0,158.75,15504.0,9.0,True,-0.6304993221738604,0.2341535129722943,79.5,15.043270920913443,A13,33e371f
1.0,17533200.0,False,1892.0,157.66666666666666,15570.0,16.0,True,-0.6639410974510213,0.21679981264148135,67.66666666666667,4.501851470969102,A13,33e371f
1.0,17533400.0,False,1939.0,161.58333333333334,17147.0,15.0,True,-0.7861623619716007,0.1636204708250465,77.16666666666667,11.07098309395632,A13,33e371f
1.0,17533600.0,False,2012.0,167.66666666666666,17422.0,36.0,True,-0.6408150345605998,0.22865724441724833,83.5,9.894442884771228,A13,33e371f
1.0,17533800.0,False,1965.0,163.75,19174.0,10.0,True,-0.5829108718597255,0.2612697490557756,68.5,12.501999840025595,A13,33e371f
1.0,17534000.0,False,1942.0,161.83333333333334,17288.0,4.0,True,-0.7905214885901145,0.16198638421799416,78.0,14.845874847916509,A13,33e371f
1.0,17534200.0,False,1974.0,164.5,18581.0,13.0,True,-0.7961775654214938,0.1598904167808472,78.0,7.5099933422074345,A13,33e371f
1.0,17534400.0,False,2029.0,169.08333333333334,18710.0,17.0,True,-0.7404418562124889,0.18178504154694086,74.5,10.8397416943394,A13,33e371f
1.0,17534600.0,False,1921.0,160.08333333333334,16238.0,10.0,True,-0.5600851307327789,0.27536888702558193,71.33333333333333,7.2571803523590805,A13,33e371f
1.0,17534800.0,False,1930.0,160.83333333333334,17692.0,2.0,True,-0.8021619222459059,0.15770231831463477,89.16666666666667,13.3628839202721,A13,33e371f
1.0,17535000.0,False,1941.0,161.75,17670.0,15.0,True,-0.8561502149372244,0.1392675017468758,67.5,7.893034904268446,A13,33e371f
1.0,17535200.0,False,2069.0,172.41666666666666,20825.0,11.0,True,-0.7262253839270789,0.18783417689210655,79.0,7.0710678118654755,A13,33e371f
1.0,17535400.0,False,1922.0,160.16666666666666,16878.0,9.0,True,-0.7552887607633584,0.1756755165668114,71.83333333333333,14.702607478493965,A13,33e371f
1.0,17535600.0,False,1953.0,162.75,18292.0,1.0,True,-0.9151225399023675,0.1215842891772697,84.16666666666667,11.285684147036308,A13,33e371f
1.0,17535800.0,False,1941.0,161.75,15633.0,18.0,True,-0.6079260439232966,0.246645931522508,82.33333333333333,12.53262409340784,A13,33e371f
1.0,17536000.0,False,1954.0,162.83333333333334,18198.0,6.0,True,-0.5971287127402966,0.25285484943177644,70.0,8.94427190999916,A13,33e371f
1.0,17536200.0,False,1964.0,163.66666666666666,17692.0,9.0,True,-0.6510454907911442,0.22333382763945747,72.16666666666667,12.22156563892968,A13,33e371f
1.0,17536400.0,False,2066.0,172.16666666666666,18797.0,16.0,True,-0.8019746596982943,0.15777033231643,76.83333333333333,11.889771514485325,A13,33e371f
1.0,17536600.0,False,1911.0,159.25,16678.0,3.0,True,-0.6731762893233223,0.2122382767030337,80.5,19.70532922840925,A13,33e371f
1.0,17536800.0,False,1971.0,164.25,18149.0,15.0,True,-0.6484362460732866,0.22467965789182837,64.16666666666667,8.635199283552561,A13,33e371f
1.0,17537000.0,False,1995.0,166.25,18559.0,20.0,True,-0.765278288191785,0.17168079345826706,81.66666666666667,7.501111028818776,A13,33e371f
1.0,17537200.0,False,1964.0,163.66666666666666,17325.0,2.0,True,-0.7893809490937495,0.16241235020645567,91.83333333333333,7.884584115009914,A13,33e371f
1.0,17537400.0,False,1937.0,161.41666666666666,17961.0,25.0,True,-0.5608097587355634,0.2749098122745127,72.66666666666667,16.14517471774978,A13,33e371f
1.0,17537600.0,False,2024.0,168.66666666666666,18373.0,16.0,True,-0.9281867260063329,0.11798132629025207,75.16666666666667,8.328665359267754,A13,33e371f
1.0,17537800.0,False,1981.0,165.08333333333334,18893.0,23.0,True,-0.7740957846859389,0.16823029842071896,82.0,12.649110640673518,A13,33e371f
1.0,17538000.0,False,1963.0,163.58333333333334,17920.0,8.0,True,-0.6839662690222529,0.20703021396978147,70.33333333333333,7.474400756359447,A13,33e371f
1.0,17538200.0,False,1893.0,157.75,17721.0,5.0,True,-0.6239998545570554,0.23768410826163577,73.5,8.826097665446492,A13,33e371f
1.0,17538400.0,False,1880.0,156.66666666666666,15534.0,17.0,True,-0.6011825480579822,0.2505056075380107,80.0,11.679041056525147,A13,33e371f
1.0,17538600.0,False,1980.0,165.0,18425.0,19.0,True,-0.7686448286982261,0.17035511236669257,80.66666666666667,12.044362443345296,A13,33e371f
1.0,17538800.0,False,1983.0,165.25,16563.0,14.0,True,-0.896723618968796,0.12684588446463957,74.5,10.784247771634329,A13,33e371f
1.0,17539000.0,False,1950.0,162.5,15335.0,45.0,True,-0.692673313972772,0.20292085616494618,76.66666666666667,16.597188516934626,A13,33e371f
1.0,17539200.0,False,1969.0,164.08333333333334,18936.0,29.0,True,-0.7740250676691117,0.1682576939184231,80.83333333333333,13.07542223664944,A13,33e371f
1.0,17539400.0,False,1958.0,163.16666666666666,16842.0,12.0,True,-1.0829074139642854,0.08262140690884834,75.83333333333333,8.207719943240429,A13,33e371f
1.0,17539600.0,False,1972.0,164.33333333333334,17117.0,17.0,True,-0.5933572559027386,0.25506022830989,76.33333333333333,9.647106647418523,A13,33e371f
1.0,17539800.0,False,1876.0,156.33333333333334,16004.0,5.0,True,-0.5732689744797282,0.26713514304363206,65.33333333333333,11.183320914051723,A13,33e371f
1.0,17540000.0,False,1953.0,162.75,18400.0,7.0,True,-0.5412158724637167,0.2875968516912438,71.33333333333333,13.456101466125569,A13,33e371f
1.0,17540200.0,False,1986.0,165.5,16793.0,31.0,True,-0.7883403347640564,0.1628019735354333,74.16666666666667,12.416387021459451,A13,33e371f
1.0,17540400.0,False,1927.0,160.58333333333334,17077.0,18.0,True,-0.7344760629754485,0.18429940665413352,81.0,8.270429251254134,A13,33e371f
1.0,17540600.0,False,2006.0,167.16666666666666,18534.0,15.0,True,-0.83864021147369,0.14499725767527874,82.16666666666667,8.908797150382686,A13,33e371f
1.0,17540800.0,False,1920.0,160.0,14368.0,10.0,True,-0.6765182566315051,0.21061133615003402,83.66666666666667,8.71014733897577,A13,33e371f
1.0,17541000.0,False,1967.0,163.91666666666666,17435.0,10.0,True,-0.5579068376803533,0.2767535257264519,71.0,18.568791021496256,A13,33e371f
1.0,17541200.0,False,1980.0,165.0,19143.0,10.0,True,-1.0050242039108586,0.09884980025817436,75.66666666666667,15.095253117012204,A13,33e371f
1.0,17541400.0,False,1999.0,166.58333333333334,19478.0,5.0,True,-0.6479378714426862,0.22493763702581826,79.83333333333333,19.239715867617864,A13,33e371f
1.0,17541600.0,False,1882.0,156.83333333333334,17044.0,17.0,True,-0.6848821558682172,0.20659406647883305,76.33333333333333,15.344923156101716,A13,33e371f
1.0,17541800.0,False,1915.0,159.58333333333334,17487.0,17.0,True,-0.615275952248777,0.24250687082045552,75.66666666666667,11.587349423689037,A13,33e371f
1.0,17542000.0,False,1907.0,158.91666666666666,15226.0,2.0,True,-0.5972279463223347,0.2527970802749925,76.33333333333333,13.793718377097115,A13,33e371f
1.0,17542200.0,False,1927.0,160.58333333333334,17745.0,14.0,True,-0.8801684394159636,0.13177455569733185,72.33333333333333,14.528133626404552,A13,33e371f
1.0,17542400.0,False,2008.0,167.33333333333334,18639.0,37.0,True,-0.7291853702246346,0.18655832326435384,72.33333333333333,6.531972647421808,A13,33e371f
1.0,17542600.0,False,1921.0,160.08333333333334,16754.0,16.0,True,-0.5979645820260722,0.25236865780445183,73.0,15.633297796690243,A13,33e371f
1.0,17542800.0,False,1891.0,157.58333333333334,18024.0,167.0,True,-0.6949605649839771,0.20185496446740636,75.0,15.748015748023622,A13,33e371f
1.0,17543000.0,False,1999.0,166.58333333333334,15872.0,5.0,True,-1.1854738662802742,0.06524182991621938,80.33333333333333,14.827901627225163,A13,33e371f
1.0,17543200.0,False,1989.0,165.75,17990.0,6.0,True,-0.6905090063826406,0.2039346367281782,74.0,6.899275324264136,A13,33e371f
1.0,17543400.0,False,1860.0,155.0,15021.0,5.0,True,-0.7753672286355556,0.16773850631105935,83.16666666666667,16.179204760020397,A13,33e371f
1.0,17543600.0,False,1899.0,158.25,15476.0,14.0,True,-0.7801072191265748,0.16591772372645297,76.83333333333333,13.04479461956633,A13,33e371f
1.0,17543800.0,False,1968.0,164.0,15101.0,11.0,True,-0.7539229992705869,0.17622884737498684,77.16666666666667,11.49637624065369,A13,33e371f
1.0,17544000.0,False,1933.0,161.08333333333334,18129.0,9.0,True,-0.6350852560245328,0.23169397686102317,76.33333333333333,11.413442367080437,A13,33e371f
1.0,17544200.0,False,1922.0,160.16666666666666,17162.0,24.0,True,-0.7780090147520019,0.16672126054704167,72.66666666666667,7.814516406449389,A13,33e371f
1.0,17544400.0,False,1993.0,166.08333333333334,19437.0,3.0,True,-0.7119618199795966,0.19410565137000563,67.16666666666667,15.561705133649932,A13,33e371f
1.0,17544600.0,False,1874.0,156.16666666666666,16211.0,9.0,True,-0.8028477324052186,0.15745348139257237,77.83333333333333,18.115371005493284,A13,33e371f
1.0,17544800.0,False,2019.0,168.25,19660.0,13.0,True,-0.7116905986586933,0.19422691018316107,76.16666666666667,14.455679391390316,A13,33e371f
1.0,17545000.0,False,2040.0,170.0,19082.0,65.0,True,-1.0617127033462956,0.08675355824459513,80.5,14.761436244485155,A13,33e371f
1.0,17545200.0,False,1955.0,162.91666666666666,18972.0,18.0,True,-0.5896185248101024,0.25726545565507714,71.33333333333333,18.92793350227823,A13,33e371f
1.0,17545400.0,False,1964.0,163.66666666666666,18811.0,84.0,True,-0.5969449231620896,0.2529618780097032,76.33333333333333,9.709102258533829,A13,33e371f
1.0,17545600.0,False,2048.0,170.66666666666666,19892.0,25.0,True,-0.8801479577244447,0.1317807704422942,86.5,10.193134944657606,A13,33e371f
1.0,17545800.0,False,1995.0,166.25,19691.0,9.0,True,-0.7272198785946019,0.18740454589132305,78.83333333333333,8.727351641057366,A13,33e371f
1.0,17546000.0,False,1918.0,159.83333333333334,18169.0,18.0,True,-0.9242851876044109,0.11904600134386593,71.33333333333333,10.405126941400892,A13,33e371f
1.0,17546200.0,False,1945.0,162.08333333333334,17672.0,13.0,True,-0.6340436375922703,0.23225034211855503,71.5,6.6558245169174945,A13,33e371f
1.0,17546400.0,False,2001.0,166.75,20138.0,14.0,True,-0.7548096233619876,0.1758694383481105,76.33333333333333,14.431447143882233,A13,33e371f
1.0,17546600.0,False,1975.0,164.58333333333334,18986.0,26.0,True,-0.656344046018652,0.22062562548525558,83.16666666666667,12.139467313958495,A13,33e371f
1.0,17546800.0,False,1861.0,155.08333333333334,16823.0,28.0,True,-0.622192003457677,0.23867558546006135,76.0,16.95877354056006,A13,33e371f
1.0,17547000.0,False,1899.0,158.25,18456.0,9.0,True,-0.7558802146542752,0.1754364316779934,77.16666666666667,13.242608000944024,A13,33e371f
1.0,17547200.0,False,1974.0,164.5,16226.0,13.0,True,-0.5960024971322383,0.25351140539064576,78.66666666666667,7.118052168020874,A13,33e371f
1.0,17547400.0,False,2021.0,168.41666666666666,19712.0,5.0,True,-0.9255407078560687,0.11870234322023761,82.0,11.349008767288886,A13,33e371f
1.0,17547600.0,False,1992.0,166.0,17280.0,10.0,True,-0.8621766682431761,0.13734831371177517,75.16666666666667,15.432649372893389,A13,33e371f
1.0,17547800.0,False,1932.0,161.0,18917.0,8.0,True,-0.7115273853921835,0.1942999167886474,72.0,11.7983049630021,A13,33e371f
1.0,17548000.0,False,1917.0,159.75,16295.0,4.0,True,-0.9887319775928625,0.1026285096952067,73.5,15.47578754054216,A13,33e371f
1.0,17548200.0,False,1929.0,160.75,16994.0,31.0,True,-0.652011530420895,0.22283759856032842,77.83333333333333,15.651411012003573,A13,33e371f
1.0,17548400.0,False,1908.0,159.0,17679.0,12.0,True,-0.595614938027213,0.2537377368532114,73.83333333333333,13.182058514005568,A13,33e371f
1.0,17548600.0,False,1993.0,166.08333333333334,17779.0,3.0,True,-0.8043098462835339,0.15692428325889934,69.66666666666667,8.86942313043338,A13,33e371f
1.0,17548800.0,False,1938.0,161.5,15553.0,14.0,True,-0.6926457955037142,0.2029337143716503,80.16666666666667,12.859497138950134,A13,33e371f
1.0,17549000.0,False,1929.0,160.75,17931.0,9.0,True,-1.1106743998926574,0.07750426465247477,69.66666666666667,11.724617975297388,A13,33e371f
1.0,17549200.0,False,1945.0,162.08333333333334,16747.0,6.0,True,-0.599175166020239,0.2516661666132449,72.5,12.11197754291181,A13,33e371f
1.0,17549400.0,False,1994.0,166.16666666666666,16487.0,16.0,True,-0.7472342954794717,0.1789640109063668,85.83333333333333,11.788412389574207,A13,33e371f
1.0,17549600.0,False,1991.0,165.91666666666666,17647.0,32.0,True,-0.4936136973882827,0.3209122552645818,74.5,14.265342617687105,A13,33e371f
1.0,17549800.0,False,1948.0,162.33333333333334,17931.0,68.0,True,-1.0139924697968565,0.09682946453121652,69.16666666666667,7.833687935236293,A13,33e371f
1.0,17550000.0,False,2010.0,167.5,17018.0,28.0,True,-0.6809424538987362,0.20847671064343412,81.5,13.619838471876236,A13,33e371f
1.0,17550200.0,False,1943.0,161.91666666666666,15500.0,38.0,True,-0.6783992481141381,0.20970112090575396,79.0,10.059821071967434,A13,33e371f
1.0,17550400.0,False,1986.0,165.5,18853.0,20.0,True,-0.8451264640239093,0.14284779334868722,83.33333333333333,14.773850773128402,A13,33e371f
1.0,17550600.0,False,2005.0,167.08333333333334,19173.0,6.0,True,-0.5597678183389612,0.27557015573381244,77.83333333333333,7.494442385305705,A13,33e371f
1.0,17550800.0,False,1904.0,158.66666666666666,16343.0,5.0,True,-0.7096640503422889,0.19513534907898694,73.16666666666667,8.424171571535487,A13,33e371f
1.0,17551000.0,False,1897.0,158.08333333333334,17492.0,16.0,True,-0.6438488162912289,0.22706551597011815,72.5,10.014988766843425,A13,33e371f
1.0,17551200.0,False,1934.0,161.16666666666666,17302.0,23.0,True,-0.6861036617344037,0.2060138120284819,72.66666666666667,14.48677557866714,A13,33e371f
1.0,17551400.0,False,1924.0,160.33333333333334,16178.0,7.0,True,-0.5983192879319519,0.25216262224304953,79.0,13.957077057894322,A13,33e371f
1.0,17551600.0,False,1915.0,159.58333333333334,18047.0,6.0,True,-0.885191672690802,0.1302591762231995,67.66666666666667,10.633281086601006,A13,33e371f
1.0,17551800.0,False,1950.0,162.5,15417.0,6.0,True,-0.6775086273799771,0.210131602540821,74.5,8.826097665446492,A13,33e371f
1.0,17552000.0,False,1962.0,163.5,17591.0,79.0,True,-0.8561956562306632,0.13925293060999605,82.83333333333333,7.1949056051255225,A13,33e371f
1.0,17552200.0,False,1962.0,163.5,18201.0,7.0,True,-0.7242985820889714,0.188669378100146,74.33333333333333,11.201190412927845,A13,33e371f
1.0,17552400.0,False,1999.0,166.58333333333334,17481.0,5.0,True,-0.8633778518215961,0.13696895684179164,74.83333333333333,4.750438576243952,A13,33e371f
1.0,17552600.0,False,1961.0,163.41666666666666,18355.0,12.0,True,-0.9770702036572152,0.1054216468635799,72.16666666666667,7.1949056051255225,A13,33e371f
1.0,17552800.0,False,1938.0,161.5,17305.0,15.0,True,-0.7560996342988637,0.17534781789525083,73.16666666666667,8.998147957589198,A13,33e371f
1.0,17553000.0,False,2019.0,168.25,19784.0,10.0,True,-0.7720507001922108,0.16902435985404596,75.0,16.70927885936434,A13,33e371f
1.0,17553200.0,False,1937.0,161.41666666666666,17393.0,12.0,True,-0.8282661682674657,0.14850252283675935,71.5,13.619838471876236,A13,33e371f
1.0,17553400.0,False,1961.0,163.41666666666666,18857.0,24.0,True,-0.9686053553186358,0.10749657932525372,85.66666666666667,15.807171368295677,A13,33e371f
1.0,17553600.0,False,1950.0,162.5,14992.0,19.0,True,-0.6568359512079069,0.22037587455335828,76.0,16.601204775557708,A13,33e371f
1.0,17553800.0,False,1940.0,161.66666666666666,18981.0,11.0,True,-1.0034820857312008,0.0992014258118539,79.0,13.564659966250536,A13,33e371f
1.0,17554000.0,False,1979.0,164.91666666666666,17837.0,5.0,True,-0.7260310777201421,0.18791823394040058,72.66666666666667,8.430104783848577,A13,33e371f
1.0,17554200.0,False,1979.0,164.91666666666666,19933.0,5.0,True,-0.6333972381719806,0.23259627850866266,71.0,5.329165037789691,A13,33e371f
1.0,17554400.0,False,1972.0,164.33333333333334,19819.0,7.0,True,-0.9458666172567327,0.11327482052415994,83.66666666666667,10.132456102380443,A13,33e371f
1.0,17554600.0,False,1968.0,164.0,18693.0,5.0,True,-0.9202581121575129,0.12015501108507266,73.5,6.715653356152326,A13,33e371f
1.0,17554800.0,False,1994.0,166.16666666666666,18003.0,35.0,True,-0.7369260316306405,0.18326265259281127,78.5,11.827933040053955,A13,33e371f
1.0,17555000.0,False,2000.0,166.66666666666666,18913.0,19.0,True,-0.7588055255695156,0.17425870185864514,79.66666666666667,6.3456021516217564,A13,33e371f
1.0,17555200.0,False,2005.0,167.08333333333334,18191.0,8.0,True,-0.5810538476863174,0.26238931896374196,78.5,23.364502990648013,A13,33e371f
1.0,17555400.0,False,1978.0,164.83333333333334,18911.0,5.0,True,-0.802120933355014,0.1577172030263621,74.83333333333333,12.528633870724558,A13,33e371f
1.0,17555600.0,False,1906.0,158.83333333333334,16736.0,22.0,True,-0.7546328700827071,0.17594102992443167,78.0,11.916375287812984,A13,33e371f
1.0,17555800.0,False,1918.0,159.83333333333334,15438.0,36.0,True,-0.8548642732029219,0.13968048257855692,72.33333333333333,12.769755936064977,A13,33e371f
1.0,17556000.0,False,1983.0,165.25,16481.0,5.0,True,-0.6233170874288763,0.23805807232176507,84.83333333333333,9.621157241551906,A13,33e371f
1.0,17556200.0,False,1949.0,162.41666666666666,16387.0,7.0,True,-0.8170287772307421,0.15239517703251124,72.83333333333333,2.3166067138525404,A13,33e371f
1.0,17556400.0,False,1975.0,164.58333333333334,17604.0,6.0,True,-0.8104875017305767,0.15470790256562633,73.83333333333333,13.526517166908363,A13,33e371f
1.0,17556600.0,False,1966.0,163.83333333333334,18147.0,16.0,True,-0.9279511452154345,0.1180453420101666,74.83333333333333,14.593377493461434,A13,33e371f
1.0,17556800.0,False,2038.0,169.83333333333334,18480.0,6.0,True,-0.796876928216357,0.15963314567485246,72.33333333333333,15.002222057637551,A13,33e371f
1.0,17557000.0,False,1969.0,164.08333333333334,18490.0,12.0,True,-0.8996385264480783,0.12599736813295864,78.0,13.19090595827292,A13,33e371f
1.0,17557200.0,False,1987.0,165.58333333333334,17869.0,11.0,True,-0.7952455782923802,0.16023390679421617,78.66666666666667,16.1203804752452,A13,33e371f
1.0,17557400.0,False,2006.0,167.16666666666666,18259.0,9.0,True,-0.6620065086608846,0.21776771358155245,73.83333333333333,6.6156380392723015,A13,33e371f
1.0,17557600.0,False,1987.0,165.58333333333334,18140.0,10.0,True,-0.7664400325641662,0.1712221584149239,82.83333333333333,4.956477243634502,A13,33e371f
1.0,17557800.0,False,1922.0,160.16666666666666,16607.0,18.0,True,-0.5952464894734688,0.2539530952671665,78.16666666666667,17.19786808493037,A13,33e371f
1.0,17558000.0,False,1959.0,163.25,18012.0,10.0,True,-1.1193682145937984,0.0759681910977363,79.66666666666667,10.98483803552272,A13,33e371f
1.0,17558200.0,False,2037.0,169.75,19409.0,38.0,True,-0.7363207106315747,0.1835182627414741,73.66666666666667,12.691204303243513,A13,33e371f
1.0,17558400.0,False,1914.0,159.5,16909.0,13.0,True,-0.8850287765694549,0.13030804328308493,75.66666666666667,10.838204033264306,A13,33e371f
1.0,17558600.0,False,1948.0,162.33333333333334,18413.0,9.0,True,-0.6836894994048162,0.20716219339276284,71.16666666666667,8.304617189652191,A13,33e371f
1.0,17558800.0,False,1951.0,162.58333333333334,17790.0,12.0,True,-0.7294065486562995,0.18646333662813494,78.66666666666667,15.48762947215185,A13,33e371f
1.0,17559000.0,False,1965.0,163.75,17407.0,11.0,True,-0.9583728162990525,0.11005941085145399,80.33333333333333,8.164965809277259,A13,33e371f
1.0,17559200.0,False,1974.0,164.5,17532.0,4.0,True,-0.9154320420117089,0.12149767240017272,80.83333333333333,12.2542509631012,A13,33e371f
1.0,17559400.0,False,1933.0,161.08333333333334,16050.0,54.0,True,-1.0007517693177268,0.09982704845142354,76.66666666666667,11.570076346622207,A13,33e371f
1.0,17559600.0,False,1892.0,157.66666666666666,14052.0,12.0,True,-0.6188579354972974,0.24051494332546935,71.33333333333333,11.961047891663451,A13,33e371f
1.0,17559800.0,False,1945.0,162.08333333333334,18414.0,7.0,True,-0.7367518101722874,0.18333618493769474,70.5,14.13859964777276,A13,33e371f
1.0,17560000.0,False,1893.0,157.75,17221.0,10.0,True,-0.7667182535791425,0.17111250390867916,69.16666666666667,11.856081421222893,A13,33e371f
1.0,17560200.0,False,1968.0,164.0,16765.0,10.0,True,-0.6640693117405746,0.21673581751291218,77.16666666666667,18.530155602872487,A13,33e371f
1.0,17560400.0,False,1974.0,164.5,18383.0,1.0,True,-0.7461401197406836,0.17941546716370127,73.0,2.8284271247461903,A13,33e371f
1.0,17560600.0,False,1965.0,163.75,16628.0,3.0,True,-0.5314077477717143,0.29416584903805576,73.66666666666667,8.824209124146293,A13,33e371f
1.0,17560800.0,False,1973.0,164.41666666666666,18869.0,11.0,True,-0.7757504779063138,0.16759054840150978,69.83333333333333,9.086620200419222,A13,33e371f
1.0,17561000.0,False,1939.0,161.58333333333334,17527.0,4.0,True,-0.6347602077650722,0.23186745342509696,70.5,7.314369419163897,A13,33e371f
1.0,17561200.0,False,1865.0,155.41666666666666,15734.0,1.0,True,-0.7283186707053123,0.1869310000113671,66.33333333333333,7.7631608682718065,A13,33e371f
1.0,17561400.0,False,1897.0,158.08333333333334,15029.0,9.0,True,-0.8596161039874382,0.13816049991968668,72.66666666666667,15.331883989473265,A13,33e371f
1.0,17561600.0,False,2006.0,167.16666666666666,19730.0,11.0,True,-0.7195186825338715,0.1907573661984689,75.0,4.33589667773576,A13,33e371f
1.0,17561800.0,False,2006.0,167.16666666666666,19430.0,22.0,True,-0.6212046882614787,0.2392188023413518,82.66666666666667,15.845083359410472,A13,33e371f
1.0,17562000.0,False,1941.0,161.75,16400.0,24.0,True,-0.8689956244325131,0.13520861855514488,75.16666666666667,12.967909109284607,A13,33e371f
1.0,17562200.0,False,2042.0,170.16666666666666,20320.0,14.0,True,-0.562512303014562,0.2738342059391006,80.16666666666667,13.467244212037837,A13,33e371f
1.0,17562400.0,False,1936.0,161.33333333333334,17346.0,26.0,True,-0.7221959349081225,0.18958504024408368,79.16666666666667,15.740605663908449,A13,33e371f
1.0,17562600.0,False,1990.0,165.83333333333334,18364.0,8.0,True,-0.6820306606011333,0.20795498685221597,75.0,17.158088471621774,A13,33e371f
1.0,17562800.0,False,1913.0,159.41666666666666,15963.0,6.0,True,-0.7892857828861478,0.16244794324676912,67.66666666666667,10.03327796219494,A13,33e371f
1.0,17563000.0,False,1921.0,160.08333333333334,17150.0,21.0,True,-0.7600481703953567,0.1737608088767189,74.66666666666667,9.157874571463985,A13,33e371f
1.0,17563200.0,False,1976.0,164.66666666666666,18670.0,7.0,True,-0.7100113059599832,0.19497938402411896,78.5,7.341661937191061,A13,33e371f
1.0,17563400.0,False,1955.0,162.91666666666666,15574.0,21.0,True,-0.6135839247987256,0.2434535295176979,74.33333333333333,13.86602562620835,A13,33e371f
1.0,17563600.0,False,1968.0,164.0,18025.0,34.0,True,-0.7834449259052843,0.164647474714551,73.66666666666667,6.501281924871945,A13,33e371f
1.0,17563800.0,False,1982.0,165.16666666666666,19130.0,7.0,True,-0.6820072258984936,0.20796620848861488,71.16666666666667,10.14724921674178,A13,33e371f
1.0,17564000.0,False,1910.0,159.16666666666666,15095.0,19.0,True,-0.6561004852063986,0.22074939133914967,74.16666666666667,12.188792666489435,A13,33e371f
1.0,17564200.0,False,1949.0,162.41666666666666,16080.0,8.0,True,-0.6335651310838275,0.23250637702311966,69.83333333333333,7.305249254246337,A13,33e371f
1.0,17564400.0,False,2039.0,169.91666666666666,17863.0,22.0,True,-0.8769807570443329,0.13274532739469885,78.83333333333333,9.196013629104007,A13,33e371f
1.0,17564600.0,False,1979.0,164.91666666666666,18558.0,21.0,True,-0.6889075572755707,0.20468802836439326,76.5,14.321312788986909,A13,33e371f
1.0,17564800.0,False,1954.0,162.83333333333334,18140.0,64.0,True,-0.7298324298710926,0.18628057513352536,83.33333333333333,14.583095236151571,A13,33e371f
1.0,17565000.0,False,1934.0,161.16666666666666,16817.0,3.0,True,-0.5563026342037729,0.27777769243088457,77.16666666666667,18.313019048389226,A13,33e371f
1.0,17565200.0,False,1863.0,155.25,15778.0,8.0,True,-0.8667205414764322,0.13591877713640083,76.5,10.80277742064512,A13,33e371f
1.0,17565400.0,False,1969.0,164.08333333333334,19224.0,32.0,True,-0.847732180011152,0.14199328935726202,76.33333333333333,13.125039682479695,A13,33e371f
1.0,17565600.0,False,2030.0,169.16666666666666,18581.0,11.0,True,-0.6522515093921123,0.22271449875631,78.83333333333333,15.854547192104437,A13,33e371f
1.0,17565800.0,False,1908.0,159.0,16498.0,81.0,True,-0.677868379277446,0.20995761013587189,74.0,11.916375287812984,A13,33e371f
1.0,17566000.0,False,1886.0,157.16666666666666,14484.0,10.0,True,-0.7475957858070869,0.17881510999977887,71.33333333333333,10.819735055289787,A13,33e371f
1.0,17566200.0,False,1961.0,163.41666666666666,18201.0,12.0,True,-0.8173239908056289,0.1522916209442622,82.5,12.62933094031509,A13,33e371f
1.0,17566400.0,False,1943.0,161.91666666666666,18119.0,36.0,True,-0.6623883324930743,0.2175763402954624,73.83333333333333,14.918668394554077,A13,33e371f
1.0,17566600.0,False,1943.0,161.91666666666666,16227.0,16.0,True,-0.7470866949012701,0.17902484446946326,71.0,12.743625857659193,A13,33e371f
1.0,17566800.0,False,1941.0,161.75,14946.0,14.0,True,-0.76045411817862,0.1735984654403942,80.5,8.28854631404084,A13,33e371f
1.0,17567000.0,False,1975.0,164.58333333333334,17978.0,9.0,True,-0.7072706259251873,0.19621372111520485,71.83333333333333,11.373946837693003,A13,33e371f
1.0,17567200.0,False,1926.0,160.5,17172.0,17.0,True,-0.6989939940487854,0.19998895263412164,75.83333333333333,10.12752026246636,A13,33e371f
1.0,17567400.0,False,2001.0,166.75,16942.0,14.0,True,-0.7730494805945909,0.16863608818174938,81.66666666666667,15.068731421943477,A13,33e371f
