tau_ell,seed,flat_twin,n_realized,rho_hat,pool_size,rejections,complete,y,median_relerr,mean_m,sd_m,stage,code_version
0.3,8284000.0,False,2733.0,1708.1250000000002,62339.0,11.0,True,-0.7066352742817811,0.19650098229177443,75.33333333333333,9.373722135132162,A13,d916f34
0.3,8284200.0,False,2702.0,1688.7500000000002,62631.0,4.0,True,-0.7890464310570976,0.16253749752495567,72.66666666666667,7.229568912920512,A13,d916f34
0.3,8284400.0,False,2792.0,1745.0000000000002,63778.0,8.0,True,-0.8125079683099933,0.15398982721905857,77.0,13.549907748763458,A13,d916f34
0.3,8284600.0,False,2656.0,1660.0000000000002,60755.0,2.0,True,-0.8553862206471115,0.1395127114433171,74.66666666666667,6.831300510639733,A13,d916f34
0.3,8284800.0,False,2712.0,1695.0000000000002,61814.0,6.0,True,-0.6068892646760927,0.24723544594289695,67.83333333333333,4.355073669487885,A13,d916f34
0.3,8285000.0,False,2777.0,1735.6250000000002,63615.0,0.0,True,-0.72405345884723,0.18877589638515865,73.83333333333333,11.923366415013282,A13,d916f34
0.3,8285200.0,False,2711.0,1694.3750000000002,62371.0,9.0,True,-0.7201809766950917,0.1904666850767115,70.5,5.319774431308154,A13,d916f34
0.3,8285400.0,False,2700.0,1687.5000000000002,58058.0,2.0,True,-0.7259896645094037,0.18793615419683907,73.33333333333333,16.169930941926335,A13,d916f34
0.3,8285600.0,False,2805.0,1753.1250000000002,65881.0,12.0,True,-0.8736451589047995,0.13376880306002664,76.0,16.2234398325386,A13,d916f34
0.3,8285800.0,False,2701.0,1688.1250000000002,60196.0,4.0,True,-0.5870895185509044,0.25876794771239886,72.0,15.192103211866355,A13,d916f34
0.3,8286000.0,False,2675.0,1671.8750000000002,58984.0,11.0,True,-0.9731216037280412,0.10638450967711283,69.5,10.653637876331258,A13,d916f34
0.3,8286200.0,False,2705.0,1690.6250000000002,60701.0,3.0,True,-0.7379917197507133,0.18281350709945643,86.83333333333333,11.444066876188144,A13,d916f34
0.3,8286400.0,False,2730.0,1706.2500000000002,63165.0,3.0,True,-0.7032061220129029,0.19805867895211188,77.66666666666667,9.309493362512628,A13,d916f34
0.3,8286600.0,False,2774.0,1733.7500000000002,66784.0,12.0,True,-0.568629460674669,0.2700042121400523,73.83333333333333,12.875040453010882,A13,d916f34
0.3,8286800.0,False,2720.0,1700.0000000000002,63374.0,0.0,True,-0.6921269769224089,0.203176288707007,68.83333333333333,6.882344561751225,A13,d916f34
0.3,8287000.0,False,2685.0,1678.1250000000002,60460.0,3.0,True,-0.7020287294480948,0.19859635375541235,74.66666666666667,10.366613075960087,A13,d916f34
0.3,8287200.0,False,2713.0,1695.6250000000002,61579.0,3.0,True,-0.7510029902900447,0.17741772649327947,77.0,12.033287165193059,A13,d916f34
0.3,8287400.0,False,2808.0,1755.0000000000002,64970.0,7.0,True,-0.8592592413325237,0.13827407397428546,84.16666666666667,13.541294866690802,A13,d916f34
0.3,8287600.0,False,2826.0,1766.2500000000002,67616.0,3.0,True,-0.7509890938020826,0.1774234035692008,79.33333333333333,7.420691791650335,A13,d916f34
0.3,8287800.0,False,2747.0,1716.8750000000002,63346.0,4.0,True,-0.9209191349861408,0.11997226690054438,83.16666666666667,13.775582262346179,A13,d916f34
0.3,8288000.0,False,2724.0,1702.5000000000002,61486.0,6.0,True,-0.8595208176042547,0.13819081635059588,81.16666666666667,13.717385562368166,A13,d916f34
0.3,8288200.0,False,2730.0,1706.2500000000002,63043.0,3.0,True,-0.7077406091955285,0.19600149809477357,72.33333333333333,12.675435561221029,A13,d916f34
0.3,8288400.0,False,2805.0,1753.1250000000002,64336.0,18.0,True,-0.7878651565012665,0.1629801989075672,76.33333333333333,16.741166825125024,A13,d916f34
0.3,8288600.0,False,2710.0,1693.7500000000002,61270.0,8.0,True,-0.7592957982024896,0.1740620931722822,80.5,5.431390245600108,A13,d916f34
0.3,8288800.0,False,2668.0,1667.5000000000002,61024.0,3.0,True,-0.728259196252358,0.18695660102799294,67.83333333333333,12.906070922889997,A13,d916f34
0.3,8289000.0,False,2723.0,1701.8750000000002,60305.0,11.0,True,-0.794136152606605,0.16064375511298917,75.83333333333333,16.582118883504204,A13,d916f34
0.3,8289200.0,False,2699.0,1686.8750000000002,61000.0,4.0,True,-0.8980849504839474,0.12644889820036875,85.66666666666667,9.437513796899408,A13,d916f34
0.3,8289400.0,False,2763.0,1726.8750000000002,63695.0,8.0,True,-0.6701194171047156,0.21373742990613392,81.33333333333333,11.86029791643813,A13,d916f34
0.3,8289600.0,False,2749.0,1718.1250000000002,61314.0,6.0,True,-1.1335197509064352,0.07353265534290146,72.5,7.44983221287567,A13,d916f34
0.3,8289800.0,False,2731.0,1706.8750000000002,64183.0,7.0,True,-0.694915481502025,0.20187591982693506,80.83333333333333,13.287839051804726,A13,d916f34
0.3,8290000.0,False,2707.0,1691.8750000000002,60457.0,0.0,True,-0.8311765823596395,0.14751066390021356,80.5,18.918245161747958,A13,d916f34
0.3,8290200.0,False,2757.0,1723.1250000000002,63402.0,5.0,True,-0.6039349224253144,0.24892302931660454,74.5,11.945710527214361,A13,d916f34
0.3,8290400.0,False,2571.0,1606.8750000000002,55819.0,7.0,True,-0.694877051820156,0.20189378413549536,70.0,8.740709353364863,A13,d916f34
0.3,8290600.0,False,2767.0,1729.3750000000002,61582.0,9.0,True,-0.736101875307552,0.18361075850180464,79.16666666666667,9.558591249063152,A13,d916f34
0.3,8290800.0,False,2739.0,1711.8750000000002,62862.0,2.0,True,-0.6879992700357396,0.20511656264317485,74.0,10.564090116995406,A13,d916f34
0.3,8291000.0,False,2747.0,1716.8750000000002,64085.0,2.0,True,-0.7363820580314744,0.18349234122141167,71.66666666666667,10.01332445627658,A13,d916f34
0.3,8291200.0,False,2704.0,1690.0000000000002,62992.0,2.0,True,-0.825174209410109,0.1495635588468241,68.16666666666667,13.556056457047774,A13,d916f34
0.3,8291400.0,False,2711.0,1694.3750000000002,64239.0,2.0,True,-0.9819819762538476,0.10423606877246352,78.0,8.62554346113913,A13,d916f34
0.3,8291600.0,False,2652.0,1657.5000000000002,57953.0,1.0,True,-0.7389469660052717,0.18241184414640338,76.33333333333333,11.075498483890765,A13,d916f34
0.3,8291800.0,False,2763.0,1726.8750000000002,63860.0,4.0,True,-0.8600507767888504,0.13802228824395305,80.33333333333333,11.021191708098842,A13,d916f34
0.3,8292000.0,False,2777.0,1735.6250000000002,65465.0,6.0,True,-0.8111867288002226,0.15445901863703176,78.33333333333333,16.020819787597222,A13,d916f34
0.3,8292200.0,False,2701.0,1688.1250000000002,60432.0,8.0,True,-0.7597999954400192,0.1738601318161967,70.0,8.049844718999243,A13,d916f34
0.3,8292400.0,False,2763.0,1726.8750000000002,65371.0,10.0,True,-0.8300078603090885,0.14790816179825858,82.16666666666667,14.552204873030982,A13,d916f34
0.3,8292600.0,False,2762.0,1726.2500000000002,62082.0,2.0,True,-0.9096777650040282,0.1231181936366372,82.16666666666667,5.600595206463923,A13,d916f34
0.3,8292800.0,False,2759.0,1724.3750000000002,65510.0,12.0,True,-0.7593799206024155,0.17402838078680483,80.83333333333333,15.302505241517373,A13,d916f34
0.3,8293000.0,False,2788.0,1742.5000000000002,65316.0,3.0,True,-0.6841854565503008,0.2069257526113134,76.33333333333333,15.590595455808181,A13,d916f34
0.3,8293200.0,False,2777.0,1735.6250000000002,63234.0,2.0,True,-0.7327947579164154,0.18501427664958325,75.83333333333333,11.583033569262703,A13,d916f34
0.3,8293400.0,False,2692.0,1682.5000000000002,61826.0,4.0,True,-0.7498247933875978,0.1778996962713624,79.33333333333333,6.801960501698511,A13,d916f34
0.3,8293600.0,False,2699.0,1686.8750000000002,61049.0,5.0,True,-0.7259112268321958,0.18797010030322472,72.0,12.116104984688768,A13,d916f34
0.3,8293800.0,False,2776.0,1735.0000000000002,64552.0,5.0,True,-0.6996537708669206,0.1996853616289091,80.5,7.422937423958254,A13,d916f34
0.3,8294000.0,False,2687.0,1679.3750000000002,63539.0,3.0,True,-0.7022906321765005,0.19847662567012758,75.16666666666667,13.452385166455302,A13,d916f34
0.3,8294200.0,False,2664.0,1665.0000000000002,58242.0,2.0,True,-0.6854233376451347,0.20633678641529557,75.83333333333333,18.454448424883,A13,d916f34
0.3,8294400.0,False,2703.0,1689.3750000000002,60789.0,3.0,True,-1.0062638859651454,0.09856803846303168,82.0,12.049896265113654,A13,d916f34
0.3,8294600.0,False,2679.0,1674.3750000000002,59705.0,4.0,True,-0.7057554066722518,0.1968994909420099,74.16666666666667,11.617515511789373,A13,d916f34
0.3,8294800.0,False,2689.0,1680.6250000000002,59138.0,2.0,True,-1.0834779864469253,0.08251293086385389,77.16666666666667,16.314615124687023,A13,d916f34
0.3,8295000.0,False,2734.0,1708.7500000000002,64181.0,7.0,True,-0.6760577311873301,0.2108347866574691,74.5,15.122830422906949,A13,d916f34
0.3,8295200.0,False,2722.0,1701.2500000000002,62255.0,9.0,True,-0.7037319354301693,0.19781902844606958,75.83333333333333,10.419532938988516,A13,d916f34
0.3,8295400.0,False,2780.0,1737.5000000000002,63922.0,7.0,True,-0.946337124573031,0.113152166946655,86.5,11.74308307047174,A13,d916f34
0.3,8295600.0,False,2727.0,1704.3750000000002,60625.0,0.0,True,-0.7055068292634857,0.1970122226879377,70.83333333333333,8.084965470963168,A13,d916f34
0.3,8295800.0,False,2736.0,1710.0000000000002,60962.0,5.0,True,-0.5719120686354113,0.2679710829472819,76.66666666666667,9.39503414930817,A13,d916f34
0.3,8296000.0,False,2809.0,1755.6250000000002,65744.0,5.0,True,-0.6667740635482413,0.21539019847586546,71.33333333333333,13.456101466125569,A13,d916f34
0.3,8296200.0,False,2645.0,1653.1250000000002,60653.0,3.0,True,-0.6106466215863282,0.2451056816054732,65.83333333333333,8.01040989379861,A13,d916f34
0.3,8296400.0,False,2774.0,1733.7500000000002,68411.0,2.0,True,-0.6561066125678642,0.22074627685847215,69.83333333333333,10.419532938988517,A13,d916f34
0.3,8296600.0,False,2704.0,1690.0000000000002,61720.0,0.0,True,-0.9464141139584056,0.11313210971813764,75.33333333333333,13.822686666009133,A13,d916f34
0.3,8296800.0,False,2707.0,1691.8750000000002,61196.0,7.0,True,-0.5939257242043143,0.25472658648910557,75.5,11.148990985734986,A13,d916f34
0.3,8297000.0,False,2661.0,1663.1250000000002,60645.0,6.0,True,-0.5011276941807578,0.3154077104087267,75.16666666666667,10.457851914550458,A13,d916f34
0.3,8297200.0,False,2734.0,1708.7500000000002,62883.0,5.0,True,-0.6632572062990191,0.2171414800602578,70.66666666666667,8.382521498133285,A13,d916f34
0.3,8297400.0,False,2657.0,1660.6250000000002,60153.0,10.0,True,-0.7689746504314952,0.17022578655013157,70.0,11.916375287812984,A13,d916f34
0.3,8297600.0,False,2757.0,1723.1250000000002,67041.0,7.0,True,-0.8213866086776976,0.15087364799077743,86.0,10.545141061171254,A13,d916f34
0.3,8297800.0,False,2667.0,1666.8750000000002,60955.0,0.0,True,-0.742640070142254,0.1808672476937739,71.0,13.038404810405298,A13,d916f34
0.3,8298000.0,False,2753.0,1720.6250000000002,63385.0,8.0,True,-0.8007247759560687,0.1582250436089247,75.33333333333333,16.14517471774978,A13,d916f34
0.3,8298200.0,False,2749.0,1718.1250000000002,62724.0,3.0,True,-0.6722953506799131,0.21266922543224542,72.33333333333333,16.97841767264154,A13,d916f34
0.3,8298400.0,False,2708.0,1692.5000000000002,60384.0,19.0,True,-0.8673121173485161,0.13573376089864045,69.0,7.536577472566709,A13,d916f34
0.3,8298600.0,False,2689.0,1680.6250000000002,60163.0,11.0,True,-0.9066747566551695,0.12397246693628877,77.0,15.336231610144651,A13,d916f34
0.3,8298800.0,False,2647.0,1654.3750000000002,58993.0,11.0,True,-0.8209275853991437,0.15103319671007503,76.16666666666667,13.377842377105011,A13,d916f34
0.3,8299000.0,False,2733.0,1708.1250000000002,63465.0,19.0,True,-0.6127960997886603,0.2438955633388672,74.0,10.69579356569675,A13,d916f34
0.3,8299200.0,False,2736.0,1710.0000000000002,61876.0,5.0,True,-0.6337233576120573,0.2324216833934191,71.33333333333333,5.573747990954262,A13,d916f34
0.3,8299400.0,False,2745.0,1715.6250000000002,64171.0,2.0,True,-0.9048932939201962,0.12448204263660553,74.0,5.621387729022079,A13,d916f34
0.3,8299600.0,False,2751.0,1719.3750000000002,62395.0,5.0,True,-0.8324338573156644,0.14708424064087677,82.66666666666667,12.274635093014645,A13,d916f34
0.3,8299800.0,False,2767.0,1729.3750000000002,64054.0,14.0,True,-0.667882080283351,0.214841373263083,79.0,10.788883167408942,A13,d916f34
0.3,8300000.0,False,2753.0,1720.6250000000002,64168.0,2.0,True,-0.7608959762088888,0.17342193345221527,81.0,16.186414056238647,A13,d916f34
0.3,8300200.0,False,2765.0,1728.1250000000002,64045.0,2.0,True,-0.5418840424920099,0.28715471886040217,66.5,8.916277250063503,A13,d916f34
0.3,8300400.0,False,2822.0,1763.7500000000002,66042.0,8.0,True,-0.7333834149048603,0.18476367210652228,77.0,12.393546707863734,A13,d916f34
0.3,8300600.0,False,2704.0,1690.0000000000002,62492.0,0.0,True,-0.7072448186147848,0.19622538117323673,67.33333333333333,8.2138095100061,A13,d916f34
0.3,8300800.0,False,2687.0,1679.3750000000002,60924.0,7.0,True,-0.9155046869546725,0.12147735104287494,70.33333333333333,8.959166627910582,A13,d916f34
0.3,8301000.0,False,2751.0,1719.3750000000002,64911.0,15.0,True,-0.8408330665910171,0.1442669776033657,80.5,6.473020933072903,A13,d916f34
0.3,8301200.0,False,2818.0,1761.2500000000002,66550.0,7.0,True,-1.0709493041775773,0.08492796068860096,79.16666666666667,12.089940722214758,A13,d916f34
0.3,8301400.0,False,2779.0,1736.8750000000002,62516.0,8.0,True,-0.9953089386221007,0.10108601155465766,72.66666666666667,15.161354381013151,A13,d916f34
0.3,8301600.0,False,2681.0,1675.6250000000002,62214.0,8.0,True,-0.7420996416830148,0.1810924558276436,76.0,6.663332499583072,A13,d916f34
0.3,8301800.0,False,2700.0,1687.5000000000002,60906.0,4.0,True,-0.664406762702446,0.2165674771214351,83.0,20.92844953645635,A13,d916f34
0.3,8302000.0,False,2736.0,1710.0000000000002,64372.0,3.0,True,-0.6161406674276969,0.24202450055036417,73.16666666666667,11.14300976696452,A13,d916f34
0.3,8302200.0,False,2724.0,1702.5000000000002,59843.0,3.0,True,-0.7077806786135755,0.19598341519480356,80.33333333333333,9.993331109628395,A13,d916f34
0.3,8302400.0,False,2680.0,1675.0000000000002,59999.0,6.0,True,-0.7966836844095044,0.15970419189387575,72.16666666666667,5.382068994974578,A13,d916f34
0.3,8302600.0,False,2733.0,1708.1250000000002,63077.0,7.0,True,-0.7494880348611134,0.17803769588993196,75.66666666666667,7.941452428030194,A13,d916f34
0.3,8302800.0,False,2817.0,1760.6250000000002,66325.0,8.0,True,-0.805015480483411,0.15666952240573792,79.33333333333333,4.179314138308661,A13,d916f34
0.3,8303000.0,False,2807.0,1754.3750000000002,66381.0,11.0,True,-1.16539021981034,0.06832974188617469,67.83333333333333,6.177917664283546,A13,d916f34
0.3,8303200.0,False,2693.0,1683.1250000000002,62727.0,8.0,True,-0.6369145998377963,0.2307200834719213,68.16666666666667,16.963686706216507,A13,d916f34
0.3,8303400.0,False,2762.0,1726.2500000000002,65907.0,11.0,True,-0.6059647692912853,0.2477623038485712,72.16666666666667,13.347908700117284,A13,d916f34
0.3,8303600.0,False,2840.0,1775.0000000000002,68714.0,10.0,True,-0.6752577343367994,0.21122351507876425,82.16666666666667,10.515068552637526,A13,d916f34
0.3,8303800.0,False,2811.0,1756.8750000000002,63270.0,8.0,True,-0.7239210785706184,0.1888334472303281,78.33333333333333,8.453795991545258,A13,d916f34
0.3,8304000.0,False,2686.0,1678.7500000000002,60376.0,15.0,True,-0.6391416755380437,0.22953997207060242,79.16666666666667,11.285684147036308,A13,d916f34
0.3,8304200.0,False,2670.0,1668.7500000000002,60985.0,4.0,True,-0.6289014006231205,0.23501663266660444,65.0,5.176871642217914,A13,d916f34
0.3,8304400.0,False,2689.0,1680.6250000000002,62238.0,15.0,True,-0.6563426519748939,0.22062633367355294,67.5,11.23832727766904,A13,d916f34
0.3,8304600.0,False,2794.0,1746.2500000000002,66741.0,5.0,True,-0.7376022803600185,0.18297751266278753,74.66666666666667,10.614455552060438,A13,d916f34
0.3,8304800.0,False,2749.0,1718.1250000000002,64402.0,0.0,True,-0.7239880319570915,0.18880433780162065,79.66666666666667,18.37026583004902,A13,d916f34
0.3,8305000.0,False,2690.0,1681.2500000000002,61142.0,3.0,True,-0.6985954382355687,0.20017256847074233,78.33333333333333,14.292189008919056,A13,d916f34
0.3,8305200.0,False,2671.0,1669.3750000000002,59735.0,1.0,True,-0.7550702396415547,0.17576393231257265,74.66666666666667,10.347302385968367,A13,d916f34
0.3,8305400.0,False,2856.0,1785.0000000000002,68113.0,16.0,True,-0.680889984384856,0.20850189938730698,78.0,9.757048734120374,A13,d916f34
0.3,8305600.0,False,2800.0,1750.0000000000002,66329.0,6.0,True,-0.74724051254448,0.17896144899740293,80.83333333333333,11.14300976696452,A13,d916f34
0.3,8305800.0,False,2741.0,1713.1250000000002,65083.0,7.0,True,-0.6175562251907132,0.2412369199130679,68.33333333333333,12.548572295949315,A13,d916f34
0.3,8306000.0,False,2664.0,1665.0000000000002,57929.0,8.0,True,-0.8076977600953354,0.1557048856471297,81.33333333333333,10.782702196883056,A13,d916f34
0.3,8306200.0,False,2660.0,1662.5000000000002,60065.0,6.0,True,-0.7023772562453824,0.19843704161118433,78.83333333333333,20.409964886463346,A13,d916f34
0.3,8306400.0,False,2814.0,1758.7500000000002,66660.0,8.0,True,-0.785393982987132,0.16391021389080263,73.5,14.48792600754159,A13,d916f34
0.3,8306600.0,False,2820.0,1762.5000000000002,68185.0,1.0,True,-0.7011633496153714,0.19899247350055985,79.83333333333333,20.52721770398187,A13,d916f34
0.3,8306800.0,False,2761.0,1725.6250000000002,62414.0,0.0,True,-0.9501488710815365,0.11216339053794869,68.66666666666667,12.847827313077751,A13,d916f34
0.3,8307000.0,False,2794.0,1746.2500000000002,64981.0,3.0,True,-0.7961328476492127,0.15990688098120054,72.0,11.47170431975999,A13,d916f34
0.3,8307200.0,False,2708.0,1692.5000000000002,61089.0,9.0,True,-0.9095013035982,0.12316822886568592,72.66666666666667,16.08311744241976,A13,d916f34
0.3,8307400.0,False,2697.0,1685.6250000000002,61931.0,17.0,True,-0.5805062141628686,0.2627203934487797,72.5,19.491023574969066,A13,d916f34
0.3,8307600.0,False,2708.0,1692.5000000000002,59869.0,0.0,True,-0.6296099856892046,0.23463349748005607,75.16666666666667,12.875040453010882,A13,d916f34
0.3,8307800.0,False,2763.0,1726.8750000000002,64337.0,1.0,True,-0.7276699208938346,0.18721044651354213,73.66666666666667,9.201449161228174,A13,d916f34
0.3,8308000.0,False,2653.0,1658.1250000000002,60616.0,2.0,True,-0.9395084428989351,0.1149453897251918,75.33333333333333,13.880441875771343,A13,d916f34
0.3,8308200.0,False,2620.0,1637.5000000000002,56881.0,7.0,True,-0.8955671790784786,0.12718409994511148,82.33333333333333,9.791152468768255,A13,d916f34
0.3,8308400.0,False,2765.0,1728.1250000000002,63420.0,10.0,True,-0.7475859668544942,0.1788191528716306,80.66666666666667,8.016649341630622,A13,d916f34
0.3,8308600.0,False,2699.0,1686.8750000000002,62250.0,4.0,True,-0.7611290096616246,0.1733289037842497,66.33333333333333,14.868310820892422,A13,d916f34
0.3,8308800.0,False,2689.0,1680.6250000000002,59309.0,3.0,True,-0.8685598199976445,0.13534436536437006,83.0,7.615773105863909,A13,d916f34
0.3,8309000.0,False,2715.0,1696.8750000000002,61099.0,4.0,True,-0.6835663959726183,0.20722092310919987,78.5,9.396807968666806,A13,d916f34
0.3,8309200.0,False,2679.0,1674.3750000000002,62840.0,0.0,True,-0.7524175035571041,0.17684081039338784,81.33333333333333,13.793718377097115,A13,d916f34
0.3,8309400.0,False,2688.0,1680.0000000000002,62101.0,4.0,True,-0.9022001343869849,0.125256382737355,82.16666666666667,9.347013783378447,A13,d916f34
0.3,8309600.0,False,2682.0,1676.2500000000002,61118.0,10.0,True,-0.7089836750610797,0.19544129199183197,76.83333333333333,10.18659249536697,A13,d916f34
0.3,8309800.0,False,2694.0,1683.7500000000002,60508.0,10.0,True,-0.6584054801152525,0.2195808793135119,73.66666666666667,12.847827313077751,A13,d916f34
0.3,8310000.0,False,2664.0,1665.0000000000002,59814.0,7.0,True,-0.6593651373316862,0.21909620879668906,71.0,11.696153213770756,A13,d916f34
0.3,8310200.0,False,2761.0,1725.6250000000002,65247.0,3.0,True,-0.6497094006044511,0.22402196349655545,78.83333333333333,11.089033621856625,A13,d916f34
0.3,8310400.0,False,2770.0,1731.2500000000002,63637.0,8.0,True,-1.031103050023434,0.09308869670528597,77.5,10.193134944657606,A13,d916f34
0.3,8310600.0,False,2698.0,1686.2500000000002,61906.0,8.0,True,-0.7444062209844028,0.18013320615807143,73.5,5.089204259999788,A13,d916f34
0.3,8310800.0,False,2773.0,1733.1250000000002,64283.0,4.0,True,-0.8651424219568429,0.13641357103717272,72.83333333333333,9.579491983746667,A13,d916f34
0.3,8311000.0,False,2764.0,1727.5000000000002,62652.0,5.0,True,-0.5925177105194934,0.25555376841681865,77.83333333333333,13.014094923069628,A13,d916f34
0.3,8311200.0,False,2665.0,1665.6250000000002,61215.0,6.0,True,-0.6836127818357434,0.20719879156373483,76.16666666666667,12.983322635853531,A13,d916f34
0.3,8311400.0,False,2609.0,1630.6250000000002,55838.0,8.0,True,-0.816504221196438,0.15257935645346477,74.16666666666667,11.565754046609614,A13,d916f34
0.3,8311600.0,False,2744.0,1715.0000000000002,63329.0,5.0,True,-0.8349832156022611,0.1462233685046948,72.33333333333333,15.667375870472586,A13,d916f34
0.3,8311800.0,False,2691.0,1681.8750000000002,59124.0,4.0,True,-0.8660512468475066,0.13612840411622334,73.0,7.974960814950754,A13,d916f34
0.3,8312000.0,False,2757.0,1723.1250000000002,64103.0,22.0,True,-0.758970787493161,0.17419240387221646,76.16666666666667,14.441837371562757,A13,d916f34
0.3,8312200.0,False,2732.0,1707.5000000000002,63293.0,2.0,True,-0.836258366860973,0.1457946652729688,77.66666666666667,13.396516960264957,A13,d916f34
0.3,8312400.0,False,2752.0,1720.0000000000002,63507.0,3.0,True,-0.7464963119934822,0.17926837756797825,79.83333333333333,7.1949056051255225,A13,d916f34
0.3,8312600.0,False,2758.0,1723.7500000000002,64000.0,1.0,True,-0.8860732039542287,0.1299950442084732,76.66666666666667,12.307179476495282,A13,d916f34
0.3,8312800.0,False,2766.0,1728.7500000000002,63950.0,0.0,True,-0.9687217012265898,0.10746778524074913,78.16666666666667,7.704976746666187,A13,d916f34
0.3,8313000.0,False,2720.0,1700.0000000000002,63884.0,3.0,True,-0.6748281538565654,0.21143254925701555,80.66666666666667,9.647106647418525,A13,d916f34
0.3,8313200.0,False,2816.0,1760.0000000000002,67208.0,0.0,True,-0.7886931842021457,0.16266975620891597,79.83333333333333,21.34869238774747,A13,d916f34
0.3,8313400.0,False,2716.0,1697.5000000000002,58568.0,8.0,True,-0.6565540168587566,0.22051898413204438,67.33333333333333,10.462631918722298,A13,d916f34
0.3,8313600.0,False,2721.0,1700.6250000000002,62513.0,4.0,True,-0.8106734361892486,0.1546416816613761,74.5,10.074720839804943,A13,d916f34
0.3,8313800.0,False,2690.0,1681.2500000000002,60262.0,4.0,True,-0.6443015064782665,0.22682895579807144,70.0,9.979979959899719,A13,d916f34
0.3,8314000.0,False,2771.0,1731.8750000000002,64802.0,7.0,True,-0.6834502118307759,0.20727636706908747,65.66666666666667,11.604596790352806,A13,d916f34
0.3,8314200.0,False,2667.0,1666.8750000000002,58265.0,3.0,True,-0.6641555576079506,0.21669278055662916,76.66666666666667,6.153589738247641,A13,d916f34
0.3,8314400.0,False,2761.0,1725.6250000000002,62669.0,12.0,True,-0.7132268145919112,0.19354109124476357,66.5,9.22496612459905,A13,d916f34
0.3,8314600.0,False,2761.0,1725.6250000000002,66066.0,7.0,True,-0.9202643959919264,0.12015327256717112,71.66666666666667,9.993331109628393,A13,d916f34
0.3,8314800.0,False,2740.0,1712.5000000000002,62710.0,12.0,True,-0.5625086989885123,0.2738364783826788,73.5,14.501724035437993,A13,d916f34
0.3,8315000.0,False,2771.0,1731.8750000000002,62761.0,10.0,True,-0.7366219522785546,0.1833910122760956,75.0,13.579396157414365,A13,d916f34
