beta,chain,start,proposal_seed,sample,acceptance,phase,code_version,R,n0,n1,n2,mm_dim,height,S
28.0,0,random,928000,27,0.060838333333333335,intermediate,644e87b,115944.0,11889.0,14308.0,12112.0,1.6527388683235626,21.0,-70.61638511323453
28.0,0,random,928000,28,0.060838333333333335,intermediate,644e87b,114584.0,12413.0,13949.0,12414.0,1.6691789256793799,19.0,-71.06784821025333
28.0,0,random,928000,29,0.060838333333333335,intermediate,644e87b,116685.0,13521.0,13824.0,11811.0,1.6438450658448054,21.0,-72.07042873982546
28.0,0,random,928000,30,0.060838333333333335,intermediate,644e87b,114503.0,12401.0,14374.0,12618.0,1.6701629132915001,18.0,-71.48696648188383
28.0,0,random,928000,31,0.060838333333333335,intermediate,644e87b,115577.0,13458.0,14202.0,10997.0,1.6571602686743612,20.0,-69.99002612658035
28.0,0,random,928000,32,0.060838333333333335,intermediate,644e87b,113597.0,11686.0,15138.0,12254.0,1.6812066261708551,20.0,-69.56546583342794
28.0,0,random,928000,33,0.060838333333333335,intermediate,644e87b,115054.0,14362.0,12903.0,11905.0,1.663480162290199,21.0,-71.11669269596902
28.0,0,random,928000,34,0.060838333333333335,intermediate,644e87b,114519.0,12956.0,14359.0,12386.0,1.6699685018676123,23.0,-70.95151856723943
28.0,0,random,928000,35,0.060838333333333335,intermediate,644e87b,115327.0,13464.0,12261.0,11975.0,1.6601784389861574,21.0,-70.51121857542671
28.0,0,random,928000,36,0.060838333333333335,intermediate,644e87b,115822.0,12834.0,13857.0,12380.0,1.654207432439223,23.0,-71.28953706745511
28.0,0,random,928000,37,0.060838333333333335,intermediate,644e87b,114651.0,14356.0,14350.0,12305.0,1.6683654244039352,22.0,-72.10282644568058
28.0,0,random,928000,38,0.060838333333333335,intermediate,644e87b,115177.0,14378.0,13792.0,12083.0,1.6619918107032774,21.0,-71.6430896203286
28.0,0,random,928000,39,0.060838333333333335,intermediate,644e87b,113134.0,12001.0,13646.0,12153.0,1.6868773047443395,22.0,-69.42071732163362
28.0,0,random,928000,40,0.060838333333333335,intermediate,644e87b,111783.0,12104.0,13890.0,11206.0,1.7035299150409564,22.0,-68.63231849979509
28.0,0,random,928000,41,0.060838333333333335,intermediate,644e87b,113127.0,12512.0,14885.0,12417.0,1.6869631795739908,21.0,-70.52967584098087
28.0,0,random,928000,42,0.060838333333333335,intermediate,644e87b,113802.0,12122.0,13376.0,11523.0,1.6787016946821955,23.0,-69.56632168415653
28.0,0,random,928000,43,0.060838333333333335,intermediate,644e87b,113193.0,12316.0,13536.0,11538.0,1.6861536699706314,26.0,-70.26818862055923
28.0,0,random,928000,44,0.060838333333333335,intermediate,644e87b,114111.0,11648.0,13427.0,12718.0,1.6749327035784236,22.0,-69.89544268622268
28.0,0,random,928000,45,0.060838333333333335,intermediate,644e87b,113619.0,11843.0,15303.0,12681.0,1.6809376329851418,20.0,-71.68091008946807
28.0,0,random,928000,46,0.060838333333333335,intermediate,644e87b,112340.0,12869.0,13074.0,11596.0,1.6966449720508905,19.0,-70.59627902794989
28.0,0,random,928000,47,0.060838333333333335,intermediate,644e87b,114109.0,13369.0,13785.0,10642.0,1.674957072393735,22.0,-70.16423950898361
