beta,chain,start,proposal_seed,sample,acceptance,phase,code_version,R,n0,n1,n2,mm_dim,height,S
22.0,0,random,922000,0,0.7829233333333333,continuum,644e87b,86363.0,3201.0,2653.0,2127.0,2.052626247120588,38.0,0.5355857581237693
22.0,0,random,922000,1,0.7829233333333333,continuum,644e87b,85326.0,3239.0,2483.0,2167.0,2.0686289707690158,40.0,0.7304257809694619
22.0,0,random,922000,2,0.7829233333333333,continuum,644e87b,82414.0,3104.0,2396.0,2177.0,2.1144825781899126,39.0,0.5408840477316268
22.0,0,random,922000,3,0.7829233333333333,continuum,644e87b,80769.0,3215.0,2462.0,2109.0,2.1410109510049757,38.0,0.3889835404347046
22.0,0,random,922000,4,0.7829233333333333,continuum,644e87b,82678.0,3067.0,2471.0,2094.0,2.1102681141173534,38.0,0.8430747901825697
22.0,0,random,922000,5,0.7829233333333333,continuum,644e87b,84235.0,3022.0,2404.0,2138.0,2.0856472614401174,41.0,0.6800500060920314
22.0,0,random,922000,6,0.7829233333333333,continuum,644e87b,84453.0,3078.0,2354.0,2114.0,2.0822315507593467,43.0,0.7329934432449576
22.0,0,random,922000,7,0.7829233333333333,continuum,644e87b,86134.0,3088.0,2424.0,2160.0,2.0561458137845676,40.0,0.8912495538294785
22.0,0,random,922000,8,0.7829233333333333,continuum,644e87b,83035.0,3024.0,2437.0,2211.0,2.104587559480885,40.0,0.6355540520394136
22.0,0,random,922000,9,0.7829233333333333,continuum,644e87b,83697.0,2991.0,2503.0,2182.0,2.0941097181664894,45.0,0.6508834966153998
22.0,0,random,922000,10,0.7829233333333333,continuum,644e87b,81793.0,3044.0,2467.0,2158.0,2.124442611019367,42.0,0.8366350320501645
22.0,0,random,922000,11,0.7829233333333333,continuum,644e87b,85193.0,3207.0,2483.0,2114.0,2.0706935142774494,41.0,0.9711518354484241
22.0,0,random,922000,12,0.7829233333333333,continuum,644e87b,81613.0,3133.0,2423.0,2168.0,2.127341875502644,39.0,0.34782940635983195
22.0,0,random,922000,13,0.7829233333333333,continuum,644e87b,76243.0,3137.0,2528.0,2076.0,2.216517262446672,42.0,0.3243636567317729
22.0,0,random,922000,14,0.7829233333333333,continuum,644e87b,83297.0,3150.0,2480.0,2156.0,2.100432108064018,40.0,0.7000804254946793
22.0,0,random,922000,15,0.7829233333333333,continuum,644e87b,82034.0,3093.0,2431.0,2176.0,2.120569500075101,40.0,-0.060885374085156485
22.0,0,random,922000,16,0.7829233333333333,continuum,644e87b,82269.0,3049.0,2425.0,2198.0,2.1168023346058344,36.0,0.7891933129711788
22.0,0,random,922000,17,0.7829233333333333,continuum,644e87b,79225.0,3008.0,2424.0,2264.0,2.1663428539276612,36.0,0.10072597135170369
22.0,0,random,922000,18,0.7829233333333333,continuum,644e87b,81123.0,3073.0,2478.0,2181.0,2.1352626263687133,38.0,0.7115878727493055
22.0,0,random,922000,19,0.7829233333333333,continuum,644e87b,85808.0,3143.0,2467.0,2182.0,2.0611701337835706,39.0,0.33951041420843
22.0,0,random,922000,20,0.7829233333333333,continuum,644e87b,82877.0,3184.0,2391.0,2156.0,2.1070990217195664,39.0,0.7223517566845352
22.0,0,random,922000,21,0.7829233333333333,continuum,644e87b,82894.0,3140.0,2437.0,2083.0,2.1068286016609683,41.0,0.44282705236285125
22.0,0,random,922000,22,0.7829233333333333,continuum,644e87b,84196.0,3107.0,2464.0,2185.0,2.086259135382928,39.0,-0.05258689746938927
22.0,0,random,922000,23,0.7829233333333333,continuum,644e87b,82016.0,3110.0,2395.0,2130.0,2.1208584357497404,40.0,0.694290917283837
22.0,0,random,922000,24,0.7829233333333333,continuum,644e87b,81388.0,3054.0,2465.0,2130.0,2.130973796102311,42.0,0.30604677514913803
22.0,0,random,922000,25,0.7829233333333333,continuum,644e87b,78454.0,3005.0,2473.0,2139.0,2.179154489995475,39.0,0.8428568714642459
