beta,phase_random_0,phase_random_1,phase_bipartite,phase_agreement,minimum_ess,mixing_screen_adequate,mean_S_random,mean_n0_random,susceptibility_n0_random,binder_n0_random,mean_height_random,mean_G_random,mean_S_bipartite,mean_n0_bipartite,susceptibility_n0_bipartite,binder_n0_bipartite,mean_height_bipartite,mean_G_bipartite,dual_start_delta_S,dual_start_delta_n0,dual_start_delta_G
12.0,continuum,continuum,continuum,True,31.764785007378276,True,1.263455982990383,3047.1979166666665,7.214056834795323,0.014698799503992555,42.1875,0.9812500000000001,1.2381058659702178,3053.2291666666665,4.16193188534279,0.19138382300102885,41.958333333333336,0.9916666666666667,-0.02535011702016532,6.03125,0.01041666666666663
14.0,continuum,continuum,continuum,True,19.684241473931795,False,1.0811595959949043,3064.1458333333335,5.4598589181286545,0.12656759827630892,41.875,0.9916666666666667,1.1450960282768656,3083.9166666666665,4.217789598108747,-0.04874181150601409,41.145833333333336,0.8083333333333332,0.06393643228196133,19.77083333333303,-0.18333333333333346
16.0,continuum,continuum,continuum,True,2.6868456285131948,False,0.9975049363519821,3074.5684210526315,7.706512504665921,0.09650840221691526,41.38947368421053,0.9541666666666666,-25.67237554891814,4037.4791666666665,2096.0234744385343,0.18044285703723772,33.625,0.2625,-26.669880485270124,962.910745614035,-0.6916666666666667
18.0,continuum,continuum,intermediate,False,7.248206155451393,False,0.8895020910418773,3089.6458333333335,8.459402777777779,-0.129108083712288,41.270833333333336,0.9812500000000001,-75.9102240020879,8996.08510638298,1464.9325238976253,-0.09237078406086185,18.914893617021278,0.0,-76.79972609312978,5906.439273049646,-0.9812500000000001
20.0,continuum,continuum,intermediate,False,10.668598633823226,False,0.7493593934476289,3094.3854166666665,9.271872624269005,0.041987487108528176,40.916666666666664,0.99375,-85.51254648390805,11557.5,2854.3410638297873,-0.22977016495198033,15.270833333333334,0.0,-86.26190587735569,8463.114583333334,-0.99375
22.0,continuum,continuum,intermediate,False,7.396176664469347,False,0.5868602287062441,3101.90625,8.073862390350877,0.08026929464421984,39.947916666666664,0.9479431972342568,-90.64865270370342,13806.458333333334,3380.7531885342787,0.2148028326014435,12.041666666666666,0.0,-91.23551293240966,10704.552083333334,-0.9479431972342568
24.0,continuum,continuum,intermediate,False,19.233561880577234,False,0.3902122882392997,3110.7395833333335,6.927026133040936,-0.0525643109501166,40.010416666666664,1.0,-95.48751769463321,16259.1875,3034.5365004432624,0.3423302381671737,10.645833333333334,0.0,-95.87772998287251,13148.447916666666,-1.0
28.0,intermediate,intermediate,intermediate,True,3.971982429786553,False,-69.3121284131599,12081.166666666666,1760.816725146199,-0.05260955836037162,20.875,0.0,-101.72824722518662,21853.6875,3436.2693727836877,0.07451022493712356,8.541666666666666,0.0,-32.416118812026724,9772.520833333334,0.0
