beta,chain,start,proposal_seed,sample,acceptance,phase,code_version,R,n0,n1,n2,mm_dim,height,S
20.0,0,random,920000,0,0.803535,continuum,644e87b,82140.0,3093.0,2470.0,2094.0,2.118869107684553,39.0,0.6847977524060376
20.0,0,random,920000,1,0.803535,continuum,644e87b,83020.0,3192.0,2440.0,2194.0,2.1048258111556217,38.0,0.8151084836217883
20.0,0,random,920000,2,0.803535,continuum,644e87b,83807.0,2991.0,2469.0,2183.0,2.0923756524181556,43.0,0.919661897136173
20.0,0,random,920000,3,0.803535,continuum,644e87b,86603.0,3114.0,2386.0,2142.0,2.0489462309568864,39.0,0.9689902111319633
20.0,0,random,920000,4,0.803535,continuum,644e87b,86136.0,3027.0,2413.0,2158.0,2.056115040342739,42.0,1.0893677388170175
20.0,0,random,920000,5,0.803535,continuum,644e87b,83992.0,3124.0,2472.0,2116.0,2.08946371032361,41.0,0.3451653620897446
20.0,0,random,920000,6,0.803535,continuum,644e87b,80104.0,3032.0,2562.0,2236.0,2.151869053397931,41.0,0.33316825351027646
20.0,0,random,920000,7,0.803535,continuum,644e87b,86890.0,3107.0,2412.0,2126.0,2.044557048268823,43.0,1.2898286034420359
20.0,0,random,920000,8,0.803535,continuum,644e87b,82901.0,3124.0,2502.0,2217.0,2.1067172662187303,39.0,0.4532452520566572
20.0,0,random,920000,9,0.803535,continuum,644e87b,81952.0,3116.0,2491.0,2093.0,2.121886209556143,39.0,0.35693641575402424
20.0,0,random,920000,10,0.803535,continuum,644e87b,85355.0,3122.0,2406.0,2072.0,2.0681791760666943,40.0,0.867004618079303
20.0,0,random,920000,11,0.803535,continuum,644e87b,84992.0,3048.0,2464.0,2186.0,2.073818901209629,43.0,0.5581056008522722
20.0,0,random,920000,12,0.803535,continuum,644e87b,85047.0,3103.0,2479.0,2146.0,2.072963061972942,40.0,0.7433028975221063
20.0,0,random,920000,13,0.803535,continuum,644e87b,86924.0,3035.0,2480.0,2179.0,2.044037901769526,41.0,1.1040908369840814
20.0,0,random,920000,14,0.803535,continuum,644e87b,89128.0,3076.0,2507.0,2118.0,2.0107510985065,42.0,1.386842442099148
20.0,0,random,920000,15,0.803535,continuum,644e87b,83121.0,3251.0,2530.0,2239.0,2.1032223037044417,40.0,0.1984572974585177
20.0,0,random,920000,16,0.803535,continuum,644e87b,82853.0,3109.0,2526.0,2305.0,2.107480873209499,39.0,0.3281311923677954
20.0,0,random,920000,17,0.803535,continuum,644e87b,80377.0,3200.0,2640.0,2033.0,2.1474020292410154,38.0,0.5279095263821922
20.0,0,random,920000,18,0.803535,continuum,644e87b,84003.0,3096.0,2392.0,2179.0,2.0892907428319,39.0,0.9468151538621932
20.0,0,random,920000,19,0.803535,continuum,644e87b,82048.0,3001.0,2430.0,2150.0,2.120344810452922,43.0,1.0173990031972941
20.0,0,random,920000,20,0.803535,continuum,644e87b,82978.0,3098.0,2451.0,2155.0,2.1054931146590796,39.0,0.507973157010774
20.0,0,random,920000,21,0.803535,continuum,644e87b,81435.0,3066.0,2422.0,2127.0,2.130214406301233,39.0,0.9524709065220769
20.0,0,random,920000,22,0.803535,continuum,644e87b,84055.0,3127.0,2441.0,2176.0,2.088473343711648,43.0,0.6684976587240108
20.0,0,random,920000,23,0.803535,continuum,644e87b,86331.0,3066.0,2559.0,2195.0,2.053117580888882,45.0,1.013343053467544
20.0,0,random,920000,24,0.803535,continuum,644e87b,83752.0,3195.0,2497.0,2209.0,2.0932424386383754,37.0,0.5914426357572715
20.0,0,random,920000,25,0.803535,continuum,644e87b,87445.0,3124.0,2523.0,2198.0,2.0361044926908125,45.0,0.8943608115631037
20.0,0,random,920000,26,0.803535,continuum,644e87b,88753.0,3036.0,2481.0,2164.0,2.016364523227356,47.0,1.4334446442274675
20.0,0,random,920000,27,0.803535,continuum,644e87b,87829.0,3054.0,2389.0,2197.0,2.030283163481988,44.0,1.2405431239829667
20.0,0,random,920000,28,0.803535,continuum,644e87b,81679.0,3144.0,2531.0,2175.0,2.1262781661085848,40.0,0.20064966353373492
20.0,0,random,920000,29,0.803535,continuum,644e87b,81110.0,3045.0,2463.0,2073.0,2.1354733358346367,41.0,0.7647364210060204
20.0,0,random,920000,30,0.803535,continuum,644e87b,84495.0,3189.0,2468.0,2276.0,2.0815743545243492,38.0,0.6337695151571303
20.0,0,random,920000,31,0.803535,continuum,644e87b,84340.0,3060.0,2442.0,2132.0,2.0840011261723133,43.0,0.957912831888887
20.0,0,random,920000,32,0.803535,continuum,644e87b,82392.0,3077.0,2446.0,2186.0,2.1148343128227065,41.0,0.3182438492303703
20.0,0,random,920000,33,0.803535,continuum,644e87b,84182.0,3033.0,2535.0,2198.0,2.0864788422718163,44.0,1.0318084108455778
20.0,0,random,920000,34,0.803535,continuum,644e87b,80129.0,3184.0,2457.0,2115.0,2.151459432595235,40.0,0.650794568223116
20.0,0,random,920000,35,0.803535,continuum,644e87b,89527.0,3070.0,2394.0,2183.0,2.004800545088159,46.0,1.2674509762854314
20.0,0,random,920000,36,0.803535,continuum,644e87b,87974.0,3061.0,2498.0,2191.0,2.02809068421109,43.0,0.6589547573496972
20.0,0,random,920000,37,0.803535,continuum,644e87b,85122.0,3115.0,2473.0,2223.0,2.0717967785383795,38.0,0.7085677848263039
20.0,0,random,920000,38,0.803535,continuum,644e87b,82823.0,3116.0,2414.0,2197.0,2.1079583226438983,42.0,0.5745216600332412
20.0,0,random,920000,39,0.803535,continuum,644e87b,84292.0,3114.0,2566.0,2092.0,2.0847534249870696,42.0,0.9687693929268235
20.0,0,random,920000,40,0.803535,continuum,644e87b,82623.0,3095.0,2489.0,2191.0,2.111145162344439,46.0,0.7098051915980932
20.0,0,random,920000,41,0.803535,continuum,644e87b,81649.0,3046.0,2406.0,2112.0,2.126761577575106,43.0,0.5461533757726933
20.0,0,random,920000,42,0.803535,continuum,644e87b,81597.0,3158.0,2525.0,2202.0,2.1275998572349932,38.0,0.1503458811170688
20.0,0,random,920000,43,0.803535,continuum,644e87b,83393.0,3056.0,2467.0,2077.0,2.0989123377903143,39.0,0.8792355006276225
20.0,0,random,920000,44,0.803535,continuum,644e87b,83946.0,3170.0,2547.0,2169.0,2.090187241521094,38.0,0.8467742316013656
20.0,0,random,920000,45,0.803535,continuum,644e87b,85440.0,3034.0,2532.0,2097.0,2.066861571692863,40.0,1.1894775060183633
20.0,0,random,920000,46,0.803535,continuum,644e87b,85622.0,3043.0,2419.0,2154.0,2.0640441474518916,42.0,0.8383366673557049
20.0,0,random,920000,47,0.803535,continuum,644e87b,79235.0,3027.0,2429.0,2146.0,2.166177403487147,37.0,0.6990994471410232
