beta,chain,start,proposal_seed,sample,acceptance,phase,code_version,R,n0,n1,n2,mm_dim,height,S
16.0,2,bipartite,700102,0,0.19585166666666667,continuum,4507002,96031.0,5514.0,6710.0,6837.0,1.9108466738556746,26.0,-54.764877447670315
16.0,2,bipartite,700102,1,0.19585166666666667,continuum,4507002,97491.0,5964.0,7654.0,8250.0,1.8904966658780977,25.0,-59.19508999568306
16.0,2,bipartite,700102,2,0.19585166666666667,continuum,4507002,95790.0,5616.0,6740.0,7302.0,1.9142307232944709,24.0,-58.359505128040624
16.0,2,bipartite,700102,3,0.19585166666666667,continuum,4507002,96597.0,4730.0,7009.0,7517.0,1.9029270021260536,28.0,-57.50727535936208
16.0,2,bipartite,700102,4,0.19585166666666667,continuum,4507002,95647.0,4708.0,6098.0,6971.0,1.9162420674351823,26.0,-52.80191903030166
16.0,2,bipartite,700102,5,0.19585166666666667,continuum,4507002,96707.0,5481.0,6173.0,7225.0,1.901392359810747,26.0,-56.91259402382168
16.0,2,bipartite,700102,6,0.19585166666666667,continuum,4507002,97410.0,5726.0,6981.0,7008.0,1.8916189671454564,24.0,-56.83968147158859
16.0,2,bipartite,700102,7,0.19585166666666667,continuum,4507002,95913.0,4898.0,6559.0,7082.0,1.912502702376515,23.0,-55.003452154964435
16.0,2,bipartite,700102,8,0.19585166666666667,continuum,4507002,98954.0,7014.0,7037.0,6727.0,1.8703587361561311,27.0,-53.661777614742746
16.0,2,bipartite,700102,9,0.19585166666666667,continuum,4507002,95193.0,6304.0,6229.0,7232.0,1.9226445258074856,26.0,-51.2521936860139
16.0,2,bipartite,700102,10,0.19585166666666667,continuum,4507002,95638.0,4664.0,5767.0,6413.0,1.916368740005855,26.0,-49.94730598302644
16.0,2,bipartite,700102,11,0.19585166666666667,continuum,4507002,96302.0,5348.0,5815.0,6439.0,1.9070498761082746,29.0,-49.57984720004261
16.0,2,bipartite,700102,12,0.19585166666666667,continuum,4507002,93894.0,4699.0,5850.0,6129.0,1.941106531151485,30.0,-48.746216962916805
16.0,2,bipartite,700102,13,0.19585166666666667,continuum,4507002,98359.0,5527.0,6142.0,6276.0,1.878518654520831,27.0,-51.60430628707631
16.0,2,bipartite,700102,14,0.19585166666666667,continuum,4507002,93112.0,5670.0,5798.0,6570.0,1.9523248809903038,27.0,-49.146462446356864
16.0,2,bipartite,700102,15,0.19585166666666667,continuum,4507002,96556.0,4272.0,4735.0,5843.0,1.9034993797597473,31.0,-45.32842282663846
16.0,2,bipartite,700102,16,0.19585166666666667,continuum,4507002,93647.0,4454.0,5338.0,5753.0,1.9446413642699012,27.0,-45.324558027547
16.0,2,bipartite,700102,17,0.19585166666666667,continuum,4507002,98002.0,4737.0,5744.0,6057.0,1.8834343721529745,28.0,-47.33202465639587
16.0,2,bipartite,700102,18,0.19585166666666667,continuum,4507002,94628.0,4055.0,5091.0,6082.0,1.9306483203943134,25.0,-45.19855276792438
16.0,2,bipartite,700102,19,0.19585166666666667,continuum,4507002,93388.0,4207.0,4843.0,4520.0,1.9483564006567908,29.0,-38.80493273874277
16.0,2,bipartite,700102,20,0.19585166666666667,continuum,4507002,94467.0,4520.0,5109.0,5173.0,1.9329364158689235,29.0,-39.74777046349651
16.0,2,bipartite,700102,21,0.19585166666666667,continuum,4507002,96261.0,3599.0,4282.0,4446.0,1.9076237235105817,32.0,-35.80248234177439
16.0,2,bipartite,700102,22,0.19585166666666667,continuum,4507002,95105.0,3873.0,4391.0,4245.0,1.9238885009514792,33.0,-30.488392972036195
16.0,2,bipartite,700102,23,0.19585166666666667,continuum,4507002,95627.0,3779.0,3558.0,4214.0,1.9165235756386014,31.0,-30.191187909106077
16.0,2,bipartite,700102,24,0.19585166666666667,continuum,4507002,96129.0,3264.0,3595.0,3834.0,1.909472625772258,30.0,-28.037954675600375
16.0,2,bipartite,700102,25,0.19585166666666667,continuum,4507002,95018.0,3582.0,3582.0,3543.0,1.925119292474073,35.0,-22.884273850123535
16.0,2,bipartite,700102,26,0.19585166666666667,continuum,4507002,91424.0,2977.0,2854.0,2960.0,1.976815059083429,33.0,-21.7842010281054
16.0,2,bipartite,700102,27,0.19585166666666667,continuum,4507002,90660.0,3014.0,2985.0,3007.0,1.9880259190205898,34.0,-16.28225753398715
16.0,2,bipartite,700102,28,0.19585166666666667,continuum,4507002,88075.0,3127.0,2478.0,2122.0,2.026565339359614,43.0,1.2122174307055467
16.0,2,bipartite,700102,29,0.19585166666666667,continuum,4507002,87288.0,3047.0,2406.0,2155.0,2.0384908899248275,44.0,1.0955851190087138
16.0,2,bipartite,700102,30,0.19585166666666667,continuum,4507002,84851.0,3215.0,2452.0,2160.0,2.076015149334717,41.0,0.505428894435699
16.0,2,bipartite,700102,31,0.19585166666666667,continuum,4507002,85532.0,3099.0,2459.0,2173.0,2.0654367327855567,40.0,1.0247612838864093
16.0,2,bipartite,700102,32,0.19585166666666667,continuum,4507002,79731.0,3098.0,2506.0,2110.0,2.1579939019428966,37.0,0.5933773981746242
16.0,2,bipartite,700102,33,0.19585166666666667,continuum,4507002,84999.0,3071.0,2528.0,2124.0,2.073709949651602,43.0,0.8328418021737249
16.0,2,bipartite,700102,34,0.19585166666666667,continuum,4507002,86907.0,2964.0,2435.0,2134.0,2.044297453190233,41.0,1.1948354833310368
16.0,2,bipartite,700102,35,0.19585166666666667,continuum,4507002,80714.0,2983.0,2408.0,2074.0,2.1419060237197565,41.0,1.1303915666979307
16.0,2,bipartite,700102,36,0.19585166666666667,continuum,4507002,85370.0,2982.0,2440.0,2186.0,2.0679465753881523,40.0,0.7335118151645297
16.0,2,bipartite,700102,37,0.19585166666666667,continuum,4507002,86342.0,2994.0,2516.0,2137.0,2.0529486672218207,42.0,1.1298313156997892
16.0,2,bipartite,700102,38,0.19585166666666667,continuum,4507002,86577.0,3259.0,2456.0,2043.0,2.0493444751449283,41.0,1.0219978625322668
16.0,2,bipartite,700102,39,0.19585166666666667,continuum,4507002,85486.0,3010.0,2428.0,2202.0,2.066148986858156,43.0,1.1419082830773704
16.0,2,bipartite,700102,40,0.19585166666666667,continuum,4507002,88273.0,3189.0,2401.0,2114.0,2.0235794054572285,42.0,1.2996953698247395
16.0,2,bipartite,700102,41,0.19585166666666667,continuum,4507002,85352.0,3051.0,2489.0,2210.0,2.0682257004359066,43.0,0.94943406687295
16.0,2,bipartite,700102,42,0.19585166666666667,continuum,4507002,84805.0,3113.0,2536.0,2008.0,2.07673233804789,38.0,1.236206464217684
16.0,2,bipartite,700102,43,0.19585166666666667,continuum,4507002,86695.0,3142.0,2428.0,2217.0,2.047537884743506,40.0,0.9541529220619509
16.0,2,bipartite,700102,44,0.19585166666666667,continuum,4507002,87253.0,3056.0,2440.0,2094.0,2.0390233918149754,45.0,1.4962828731979236
16.0,2,bipartite,700102,45,0.19585166666666667,continuum,4507002,84477.0,3079.0,2454.0,2151.0,2.081855975448713,40.0,1.0353425250758228
16.0,2,bipartite,700102,46,0.19585166666666667,continuum,4507002,83755.0,3045.0,2534.0,2156.0,2.093195146676053,39.0,0.8413981109185009
16.0,2,bipartite,700102,47,0.19585166666666667,continuum,4507002,81082.0,3079.0,2457.0,2128.0,2.135927271614488,40.0,0.8262896479581663
