beta,chain,start,proposal_seed,sample,acceptance,phase,code_version,R,n0,n1,n2,mm_dim,height,S
20.0,1,random,920001,26,0.8038616666666667,continuum,644e87b,84109.0,2997.0,2439.0,2169.0,2.087624969416094,40.0,0.9981067193033759
20.0,1,random,920001,27,0.8038616666666667,continuum,644e87b,83184.0,3093.0,2474.0,2144.0,2.1022229520565876,39.0,0.5490562232296732
20.0,1,random,920001,28,0.8038616666666667,continuum,644e87b,82391.0,3208.0,2446.0,2267.0,2.1148503026999848,40.0,0.40230739288423933
20.0,1,random,920001,29,0.8038616666666667,continuum,644e87b,83408.0,3132.0,2429.0,2228.0,2.0986750107467413,40.0,0.6691302778510213
20.0,1,random,920001,30,0.8038616666666667,continuum,644e87b,80544.0,3122.0,2394.0,2159.0,2.144675980774247,39.0,0.7347034072023497
20.0,1,random,920001,31,0.8038616666666667,continuum,644e87b,79926.0,3036.0,2461.0,2092.0,2.154788786856563,41.0,0.4870410477915925
20.0,1,random,920001,32,0.8038616666666667,continuum,644e87b,81473.0,3073.0,2438.0,2187.0,2.1296007106290755,40.0,0.6432383735744693
20.0,1,random,920001,33,0.8038616666666667,continuum,644e87b,84106.0,2926.0,2391.0,2149.0,2.087672088949309,41.0,0.9031974135095773
20.0,1,random,920001,34,0.8038616666666667,continuum,644e87b,82837.0,3045.0,2426.0,2052.0,2.1077354942250297,40.0,1.0383932920573784
20.0,1,random,920001,35,0.8038616666666667,continuum,644e87b,87149.0,3220.0,2398.0,2203.0,2.0406067666728864,42.0,0.5643280877802894
20.0,1,random,920001,36,0.8038616666666667,continuum,644e87b,81769.0,3090.0,2356.0,2098.0,2.1248288585295008,41.0,0.8711729371374339
20.0,1,random,920001,37,0.8038616666666667,continuum,644e87b,85477.0,3007.0,2447.0,2114.0,2.066288379592198,41.0,1.2674916815371127
20.0,1,random,920001,38,0.8038616666666667,continuum,644e87b,86596.0,3239.0,2502.0,2127.0,2.0490534404241902,43.0,0.681555186607973
20.0,1,random,920001,39,0.8038616666666667,continuum,644e87b,80615.0,3012.0,2436.0,2114.0,2.1435184965063137,42.0,0.4894031893482875
20.0,1,random,920001,40,0.8038616666666667,continuum,644e87b,80952.0,3094.0,2414.0,2133.0,2.1380366225064584,41.0,0.5222178218755289
20.0,1,random,920001,41,0.8038616666666667,continuum,644e87b,85994.0,3142.0,2417.0,2170.0,2.0583014860687427,42.0,0.671129850001325
20.0,1,random,920001,42,0.8038616666666667,continuum,644e87b,83633.0,3250.0,2424.0,2096.0,2.0951195380484773,43.0,0.5828772844694718
20.0,1,random,920001,43,0.8038616666666667,continuum,644e87b,80917.0,3086.0,2461.0,2129.0,2.1386050293049035,43.0,0.9269508080598605
20.0,1,random,920001,44,0.8038616666666667,continuum,644e87b,81918.0,3171.0,2538.0,2108.0,2.122432498447198,40.0,0.6070719170629673
20.0,1,random,920001,45,0.8038616666666667,continuum,644e87b,84490.0,3091.0,2492.0,2117.0,2.0816525773537053,42.0,1.150558694537402
20.0,1,random,920001,46,0.8038616666666667,continuum,644e87b,84546.0,3103.0,2549.0,2119.0,2.0807767102443107,42.0,0.201998518990397
20.0,1,random,920001,47,0.8038616666666667,continuum,644e87b,79455.0,3069.0,2478.0,2132.0,2.162542109632378,39.0,0.7134489806815978
