tau_ell,seed,flat_twin,n_realized,rho_hat,pool_size,rejections,complete,y,median_relerr,mean_m,sd_m,stage,code_version
0.3,6303600.0,True,2702.0,938.1944444444443,62006.0,1.0,True,-0.6945192758145343,0.20206017472034404,75.0,16.95877354056006,A13-twin,3f46313
0.3,6303800.0,True,2700.0,937.4999999999999,62637.0,13.0,True,-0.7454047632102505,0.17971951453479107,79.0,13.29661611087573,A13-twin,3f46313
0.3,6304000.0,True,2741.0,951.736111111111,64408.0,6.0,True,-0.774768870680392,0.16796977068897778,76.66666666666667,8.286535263104035,A13-twin,3f46313
0.6,6344000.0,True,2093.0,163.515625,31639.0,0.0,True,-0.8355569175172879,0.14603033533000778,71.83333333333333,6.080021929785013,A13-twin,3f46313
0.6,6344200.0,True,2041.0,159.453125,28865.0,5.0,True,-0.9435258754607606,0.1138869925471366,76.83333333333333,20.17341484892101,A13-twin,3f46313
0.6,6344400.0,True,2050.0,160.15625,30805.0,12.0,True,-0.7139858259580738,0.193203137157537,71.83333333333333,6.554896388705672,A13-twin,3f46313
0.6,6344600.0,True,2090.0,163.28125,31806.0,10.0,True,-0.7088483418277948,0.19550220417140596,72.5,9.669539802906858,A13-twin,3f46313
0.6,6344800.0,True,2059.0,160.859375,31939.0,7.0,True,-0.9289682082489449,0.11776921812159115,76.0,13.3566462856512,A13-twin,3f46313
0.6,6345000.0,True,2037.0,159.140625,29933.0,10.0,True,-0.7251859485047746,0.18828427546811005,72.16666666666667,13.600245095830687,A13-twin,3f46313
0.6,6345200.0,True,2098.0,163.90625,30511.0,10.0,True,-0.7278277639699865,0.18714241778018478,77.16666666666667,14.797522315126496,A13-twin,3f46313
0.6,6345400.0,True,2082.0,162.65625,31393.0,4.0,True,-0.7748799791777905,0.1679268033419662,82.33333333333333,17.523317798484015,A13-twin,3f46313
0.6,6345600.0,True,2099.0,163.984375,31857.0,5.0,True,-0.7009582051352095,0.19908649231082476,82.33333333333333,11.254628677422755,A13-twin,3f46313
0.6,6345800.0,True,2096.0,163.75,32570.0,4.0,True,-1.2467083329373554,0.056661969640471085,84.33333333333333,11.021191708098842,A13-twin,3f46313
