i,j,t_i,x_i,t_j,x_j,true_spacelike_distance,common_future_count,common_past_count,minimal_enclosing_interval_count
97.0,303.0,1.3375742068653822,0.5953338846865297,-0.457117235014147,-1.2724771528477508,0.5174946380198171,5.0,38.0,49.0
303.0,504.0,-0.457117235014147,-1.2724771528477508,-0.7925906348858458,1.1040787023514178,2.3527590889974213,83.0,1.0,290.0
493.0,567.0,1.0509799130958433,0.4692436698604965,0.3701013276565863,-0.3479434213153869,0.451883938500516,25.0,226.0,20.0
435.0,508.0,0.17388308786455742,1.2337799874350737,0.05527866578612883,-0.6553375549381949,1.885390696902332,29.0,57.0,204.0
566.0,679.0,-0.6772976386861216,1.0236207199908032,-0.7168938710212629,-0.17886723903396246,1.2018358581704942,184.0,12.0,78.0
45.0,411.0,0.8396431619891178,-0.8798653030211829,0.2991686215814595,0.6523995768726134,1.4337792484643792,14.0,149.0,108.0
67.0,121.0,0.3713077532518865,0.8868636098813043,0.6555709644321905,-0.76335502892238,1.6255509781684938,18.0,125.0,137.0
446.0,671.0,-0.8546746920462498,-0.7227373591819751,-0.926175585635507,0.006249510818083429,0.7254719007986595,262.0,21.0,31.0
36.0,613.0,-0.292921771083412,-1.2950300894641573,0.20695217123704124,1.2782390326107784,2.524250387028458,20.0,17.0,329.0
248.0,496.0,0.5109815020647326,0.10280290800977793,0.21320531608430882,0.49599278192923574,0.2567637435771476,88.0,215.0,7.0
653.0,693.0,-0.3276087214546082,0.42923601807392364,-0.3059380254931048,-0.7275409899144234,1.1565740041808896,125.0,49.0,97.0
197.0,402.0,-1.0096791536506067,-0.9477734219691748,-1.0408584877409806,0.46836406696344035,1.4157942070393048,221.0,1.0,136.0
492.0,540.0,0.015297517314235343,-0.7704397381246438,0.7200243586265276,1.055338899723055,1.6842884888150835,12.0,97.0,130.0
64.0,388.0,0.21067512146708234,1.4157755666141474,-0.30898602074030235,-0.8067702088494779,2.160940078139818,26.0,28.0,228.0
140.0,687.0,0.5269131114384731,0.09336440976770714,0.0005665244954276005,-1.5395502103354586,1.545758528024372,29.0,59.0,128.0
209.0,275.0,-1.0582519616467594,-0.4130090108653189,0.3432674971735974,1.1526339669736125,0.6978403403388563,63.0,30.0,36.0
308.0,317.0,0.9830809184882101,-0.8129072347292067,-0.6219182735739861,1.1367348964708905,1.1068342392744068,14.0,25.0,91.0
181.0,637.0,-0.089579761971744,-1.844644544915613,-0.2510699632783182,0.40414087213486694,2.242979439678586,21.0,4.0,268.0
509.0,639.0,1.0101521703744827,0.947359933216393,-0.2361614064017461,-1.4308061521967108,2.0254323978233217,2.0,40.0,253.0
207.0,290.0,0.28492789322370493,-0.21500408534436327,0.059211789516540936,-1.5718854928759654,1.3379758572680593,25.0,62.0,114.0
6.0,595.0,0.25904858992799573,-0.20748485365656508,-0.09019640336123036,-1.8507352373953223,1.605708491077998,21.0,7.0,149.0
318.0,470.0,0.9737216473799899,0.9154352871165081,0.18923810263768148,0.0015106119724388404,0.46887512182428187,10.0,199.0,19.0
137.0,581.0,0.8268584852852658,-0.29638939268398995,0.9240977864053121,-0.4869468975193083,0.16388008105546978,37.0,328.0,6.0
503.0,567.0,0.7261148937665398,0.77478273656285,0.3701013276565863,-0.3479434213153869,1.0647855964135227,26.0,178.0,75.0
102.0,673.0,0.37646774661891547,-0.27922263131574043,0.18700193771860807,0.9458649791506974,1.210348032830276,56.0,115.0,88.0
631.0,681.0,-0.7557055564964297,1.0354111476428245,-0.5399004638749365,0.7695695256788324,0.15524152140157227,244.0,20.0,11.0
617.0,664.0,-0.30178061763411357,1.4960048058419433,-0.36124519145802836,1.339500544277127,0.14476722124807329,140.0,24.0,3.0
512.0,682.0,-1.2475224425393412,-0.3575776473380434,-1.2458115488223065,0.681104323775747,1.0386805620398978,328.0,1.0,78.0
159.0,470.0,0.243921868832349,0.6798477944290717,0.18923810263768148,0.0015106119724388404,0.6761294393960156,86.0,156.0,33.0
424.0,476.0,1.327960361932064,-0.4398431978034749,1.1461774801851288,-0.6925465062807122,0.17553901566068317,9.0,412.0,3.0
263.0,440.0,-1.0715198527999887,-0.5533799123544278,-0.2335498912603624,0.644261679152503,0.855658649967691,173.0,19.0,57.0
181.0,354.0,-0.089579761971744,-1.844644544915613,-0.06360588348517737,-0.299744766838079,1.5446814176199501,25.0,6.0,138.0
152.0,641.0,-0.39904132309916607,0.4910573764567083,-0.6214437552794361,-1.253313229085857,1.7301346674872558,110.0,4.0,145.0
9.0,491.0,0.3396054572130387,-1.0092107004631925,-0.48866474479605193,0.44952255891686344,1.2007794112514512,55.0,62.0,76.0
515.0,555.0,0.9714174351349656,-0.8551016101639176,0.8657651906094399,0.9976987505679011,1.849785603780794,1.0,183.0,171.0
74.0,283.0,0.5356790488277294,0.2026587697105997,0.9111383552277261,1.0416388658585116,0.7502785555845195,4.0,236.0,56.0
175.0,270.0,0.18653982284785942,0.533766709326188,0.013508972753011772,-1.7229684850632536,2.250092012010043,16.0,30.0,236.0
15.0,522.0,-0.13896158976635808,1.39235420316362,0.30197942896132757,-1.5117915135942495,2.870476156000337,5.0,11.0,411.0
577.0,595.0,0.7576305211830499,-0.4278104745223401,-0.09019640336123036,-1.8507352373953223,1.1427617366778255,19.0,8.0,100.0
451.0,629.0,0.3210357851364507,-0.7593257664594278,0.2477379766260781,1.0884119037798725,1.8462832743890993,25.0,81.0,191.0
447.0,641.0,0.7223480607304444,0.901598728721358,-0.6214437552794361,-1.253313229085857,1.6845976080730354,24.0,10.0,141.0
401.0,484.0,-0.014564345820615276,-1.4084290948935294,-0.10690390601794686,-1.5956990936900906,0.16292163168783755,83.0,53.0,7.0
