target_index,t,x,inertial_accessible,rindler_accessible,rindler_wedge_accessible,rindler_finite_coverage_accessible
351.0,-0.47639437167635723,-0.3229567677223059,1.0,0.0,0.0,0.0
352.0,-1.0257099987914167,-0.10540857422454522,1.0,0.0,0.0,0.0
353.0,-0.3203246751897,1.6239358695420605,1.0,1.0,1.0,1.0
354.0,-0.16455772407366798,-1.4152866166134908,1.0,0.0,0.0,0.0
355.0,0.305680725172194,1.1941725652785704,1.0,1.0,1.0,1.0
356.0,0.9016343485622995,-0.624968596546347,1.0,0.0,0.0,0.0
357.0,-0.09640882680171847,0.18642731137531496,1.0,0.0,1.0,0.0
358.0,0.9486700045576826,0.9308614762184826,1.0,0.0,0.0,0.0
359.0,1.441649339515699,-0.02723092770788214,1.0,0.0,0.0,0.0
360.0,-1.3861817345414114,0.10005524202110244,1.0,0.0,0.0,0.0
361.0,-1.097370350886088,-0.49535680991922126,1.0,0.0,0.0,0.0
362.0,-0.1859044439162596,-0.9637176845041631,1.0,0.0,0.0,0.0
363.0,-0.9031721721867032,-1.081540303560942,1.0,0.0,0.0,0.0
364.0,1.0237545662287175,0.3599207687105481,1.0,0.0,0.0,0.0
365.0,-0.25823929871755924,-1.3436928260373253,1.0,0.0,0.0,0.0
366.0,-0.28509145006077885,0.10738487846806306,1.0,0.0,0.0,0.0
367.0,0.8728850603726728,0.03959054851668819,1.0,0.0,0.0,0.0
368.0,-0.40608622886035173,-1.4857309834066357,1.0,0.0,0.0,0.0
369.0,-0.003962768040660869,-1.7643757918908671,1.0,0.0,0.0,0.0
370.0,0.24634681630057376,-1.5783872719193737,1.0,0.0,0.0,0.0
371.0,0.3893824943072124,-0.24193659766611492,1.0,0.0,0.0,0.0
372.0,-0.13333384125756043,-0.7877493496721961,1.0,0.0,0.0,0.0
373.0,0.8664313349290746,-0.7385148226574249,1.0,0.0,0.0,0.0
374.0,1.7694421292346179,-0.14947079721660228,1.0,0.0,0.0,0.0
375.0,-1.510529813617973,0.23783158659334444,1.0,0.0,0.0,0.0
376.0,0.4649670011882048,1.0546300533861588,1.0,1.0,1.0,1.0
377.0,-0.9151732689521364,0.15275228214803713,1.0,0.0,0.0,0.0
378.0,-0.45939070309491026,0.6936175434308168,1.0,1.0,1.0,1.0
379.0,1.0486866522415506,-0.03722965156348866,1.0,0.0,0.0,0.0
380.0,1.4179908145821885,0.3302586771885115,1.0,0.0,0.0,0.0
381.0,-0.4199482800096521,-0.8069286135927369,1.0,0.0,0.0,0.0
382.0,-0.14003079929809115,1.7011104922621543,1.0,1.0,1.0,1.0
383.0,0.9232361965926912,0.08301622238130697,1.0,0.0,0.0,0.0
384.0,-0.3214676962082117,-1.621926834622716,1.0,0.0,0.0,0.0
385.0,-0.3382456668274605,1.5730472557446729,1.0,1.0,1.0,1.0
386.0,0.2630189233402236,1.462357258430026,1.0,1.0,1.0,1.0
387.0,0.5840603195653067,1.1925384830394579,1.0,1.0,1.0,1.0
388.0,1.0904654015326498,0.14029143150590753,1.0,0.0,0.0,0.0
389.0,0.9903447009003425,0.9769138572584933,1.0,0.0,0.0,0.0
390.0,-0.12070450290717538,-1.008903745489016,1.0,0.0,0.0,0.0
391.0,-0.7101569697473096,-0.8151896352038789,1.0,0.0,0.0,0.0
392.0,-0.8406354007358505,0.33808126504092456,1.0,0.0,0.0,0.0
393.0,1.2576572319986603,-0.46627277844158793,1.0,0.0,0.0,0.0
394.0,1.0986089410600153,0.14154541230653148,1.0,0.0,0.0,0.0
395.0,-0.8172510120092031,-0.49038909829085636,1.0,0.0,0.0,0.0
396.0,0.3822194193639974,1.230643696175388,1.0,1.0,1.0,1.0
397.0,-0.576969343074428,-0.9657524242943978,1.0,0.0,0.0,0.0
398.0,0.3694514773759745,1.561582448532144,1.0,1.0,1.0,1.0
399.0,0.44043803953590244,-0.2466105600458129,1.0,0.0,0.0,0.0
400.0,-0.5852891519223444,-0.4378303502973452,1.0,0.0,0.0,0.0
401.0,-1.0419641781109545,-0.7705976452028728,1.0,0.0,0.0,0.0
402.0,-0.49743069717898347,-0.41358575573363493,1.0,0.0,0.0,0.0
403.0,-0.5927226834078478,0.8202010497952462,1.0,1.0,1.0,1.0
404.0,-0.27546857518161083,-1.6362551701780366,1.0,0.0,0.0,0.0
405.0,-0.5405711005309985,0.3972533943033105,1.0,0.0,0.0,0.0
406.0,-1.6658503160414728,-0.11785359641457796,1.0,0.0,0.0,0.0
407.0,0.6319295769563067,0.42243798631518675,1.0,0.0,0.0,0.0
408.0,0.8664196828619053,-0.09040481650809196,1.0,0.0,0.0,0.0
409.0,-0.5110359032199243,-0.9035498095436988,1.0,0.0,0.0,0.0
410.0,-0.2437271579505449,-1.131871606279139,1.0,0.0,0.0,0.0
411.0,0.48363559367980535,-0.9696183589515407,1.0,0.0,0.0,0.0
412.0,-0.4820539331913718,0.7112912481731252,1.0,1.0,1.0,1.0
413.0,-0.6926088098167646,0.4752241205659952,1.0,0.0,0.0,0.0
414.0,0.2817252904458667,0.26427225711542446,1.0,0.0,0.0,0.0
415.0,-1.2744488464465547,-0.4187132336231698,1.0,0.0,0.0,0.0
416.0,-0.1213622555451428,0.07270081366994068,1.0,0.0,0.0,0.0
417.0,-0.5160255526838524,0.9689482655084805,1.0,1.0,1.0,1.0
418.0,-0.6627501445747805,0.7407767465390002,1.0,0.0,1.0,0.0
419.0,-0.3776679199098023,0.05281496763866182,1.0,0.0,0.0,0.0
420.0,-0.24677984680210452,0.2960235141524616,1.0,0.0,1.0,0.0
421.0,0.30215937212095456,1.3601220632862674,1.0,1.0,1.0,1.0
422.0,-0.30152922026146634,0.24991503871307685,1.0,0.0,0.0,0.0
423.0,0.5768020720130997,0.11137139058056769,1.0,0.0,0.0,0.0
424.0,-1.1510957204713628,-0.18858488355173972,1.0,0.0,0.0,0.0
425.0,-0.3864338496157669,0.3887154974524222,1.0,0.0,1.0,0.0
426.0,-1.0946678088228632,-0.8721240417318432,1.0,0.0,0.0,0.0
427.0,-1.2786556538172689,-0.3152395340288261,1.0,0.0,0.0,0.0
428.0,-0.08249721428218049,0.5043383406099549,1.0,1.0,1.0,1.0
429.0,0.19631975630706888,-1.373311111449445,1.0,0.0,0.0,0.0
430.0,-0.826366972398866,0.5410156195203989,1.0,0.0,0.0,0.0
431.0,-0.17368598520745104,-1.0179272429008497,1.0,0.0,0.0,0.0
432.0,-0.017510910208593966,1.2798653782996103,1.0,1.0,1.0,1.0
433.0,0.6638296279528433,0.12585285720052836,1.0,0.0,0.0,0.0
434.0,1.0695436692622007,0.7457161257961917,1.0,0.0,0.0,0.0
435.0,0.5284808457545496,-1.3938722521165445,1.0,0.0,0.0,0.0
436.0,-0.7959040760775378,0.1682760645499444,1.0,0.0,0.0,0.0
437.0,0.5046415472221399,-1.0577821423759024,1.0,0.0,0.0,0.0
438.0,-0.012260717535280463,1.931299546280978,1.0,1.0,1.0,1.0
439.0,0.19827362011793692,-1.1804794910450025,1.0,0.0,0.0,0.0
440.0,0.8243841101482361,0.602235166581016,1.0,0.0,0.0,0.0
441.0,-0.1944530597858556,0.4569844229775821,1.0,1.0,1.0,1.0
442.0,1.3354249851240976,-0.660036806865914,1.0,0.0,0.0,0.0
443.0,1.0566387971354696,0.8381236384258713,1.0,0.0,0.0,0.0
444.0,0.633012313165243,-1.0691059246568593,1.0,0.0,0.0,0.0
445.0,-0.35496922206628767,-0.16193226040743397,1.0,0.0,0.0,0.0
446.0,1.4393901101868352,-0.11044695037695934,1.0,0.0,0.0,0.0
447.0,0.13500837598095217,0.882100314407252,1.0,1.0,1.0,1.0
448.0,0.8519581637014215,0.2035823675322164,1.0,0.0,0.0,0.0
449.0,0.8374787820496161,-0.7081680706562258,1.0,0.0,0.0,0.0
450.0,0.30927434097930684,0.2612099243364797,1.0,0.0,0.0,0.0
451.0,0.06417391936082106,1.2821318158600008,1.0,1.0,1.0,1.0
452.0,0.06763253442960648,-0.44516881642731987,1.0,0.0,0.0,0.0
453.0,-0.5329954662894876,-0.11264683827024577,1.0,0.0,0.0,0.0
454.0,0.01955825503271713,0.91493185893707,1.0,1.0,1.0,1.0
455.0,-1.658644196922693,-0.27827207354327754,1.0,0.0,0.0,0.0
456.0,-0.20407205074961476,1.2921211232422598,1.0,1.0,1.0,1.0
457.0,-0.8352144094165079,-0.7792023991475502,1.0,0.0,0.0,0.0
458.0,0.11154017865536092,0.40618801619597056,1.0,1.0,1.0,1.0
459.0,-1.2821778911181707,-0.47924282198949686,1.0,0.0,0.0,0.0
460.0,-0.09910150283190555,0.03612820321184888,1.0,0.0,0.0,0.0
461.0,0.3300090069407644,1.571462387967919,1.0,1.0,1.0,1.0
462.0,0.20243152494030703,-1.60137670549102,1.0,0.0,0.0,0.0
463.0,1.6864720754495157,-0.04024353785008268,1.0,0.0,0.0,0.0
464.0,-0.653764150617838,-1.2279467148991032,1.0,0.0,0.0,0.0
465.0,1.0572790852706402,-0.19106095840452375,1.0,0.0,0.0,0.0
466.0,1.0549018332709377,-0.4884492894333351,1.0,0.0,0.0,0.0
467.0,0.20511592308510984,0.2453893396957233,1.0,0.0,1.0,0.0
468.0,-1.304845125090036,-0.49563518415842744,1.0,0.0,0.0,0.0
469.0,-0.45518281735889987,-1.1911638912789793,1.0,0.0,0.0,0.0
470.0,-0.8365995270430933,-0.8155409252730124,1.0,0.0,0.0,0.0
471.0,-0.8153609214624509,-0.18335837072400785,1.0,0.0,0.0,0.0
472.0,-0.2842397656568463,-0.675269388216326,1.0,0.0,0.0,0.0
473.0,0.26948930279425154,-1.3231395205046963,1.0,0.0,0.0,0.0
474.0,-0.5810872664387627,0.5287700365467717,1.0,0.0,0.0,0.0
475.0,-0.17400149138420495,0.21196885518970232,1.0,0.0,1.0,0.0
476.0,0.3972282288045239,0.8652996735831423,1.0,1.0,1.0,1.0
477.0,-0.6407553804113015,0.8407421626115833,1.0,1.0,1.0,1.0
478.0,-0.06984951199330824,1.7780431704053703,1.0,1.0,1.0,1.0
479.0,-1.0316223914208131,-0.16167812072582158,1.0,0.0,0.0,0.0
480.0,-0.4490669829185414,-1.521821194103098,1.0,0.0,0.0,0.0
481.0,-0.8914389878714291,-0.07903086351177459,1.0,0.0,0.0,0.0
482.0,0.1818264946284578,1.0270800955018153,1.0,1.0,1.0,1.0
483.0,-0.2396036843893503,1.0696316812778979,1.0,1.0,1.0,1.0
484.0,0.6257691046951064,-0.4854766608905763,1.0,0.0,0.0,0.0
485.0,-0.8247061424481741,-0.8440699311269261,1.0,0.0,0.0,0.0
486.0,0.7222504390783926,-0.322359480430384,1.0,0.0,0.0,0.0
487.0,0.824941253445497,1.1437043054460507,1.0,0.0,1.0,0.0
488.0,0.7230432967441067,0.11835557449858511,1.0,0.0,0.0,0.0
489.0,1.0704684262549695,0.3296752046079677,1.0,0.0,0.0,0.0
490.0,-0.5726489881554624,-0.17789973270158724,1.0,0.0,0.0,0.0
491.0,0.014011222933656864,0.8750137925002198,1.0,1.0,1.0,1.0
492.0,0.5066502853504984,1.4096012745637174,1.0,1.0,1.0,1.0
493.0,1.0791609054656575,-0.882556189210041,1.0,0.0,0.0,0.0
494.0,-0.391431603397157,-0.39382940611515793,1.0,0.0,0.0,0.0
495.0,-0.03095345575144659,-0.26430504870907945,1.0,0.0,0.0,0.0
496.0,0.6867749374429781,-0.4303309329297881,1.0,0.0,0.0,0.0
497.0,-0.5159889972174527,-0.33422095928156664,1.0,0.0,0.0,0.0
498.0,0.9685785642434435,-0.005773995460183772,1.0,0.0,0.0,0.0
499.0,0.1251793348966901,0.4092963360378771,1.0,1.0,1.0,1.0
500.0,0.2584647163509035,-0.5209542344762037,1.0,0.0,0.0,0.0
501.0,-1.5089724864512162,0.4665291554599385,1.0,0.0,0.0,0.0
502.0,0.5676262586232212,-0.7525934742016689,1.0,0.0,0.0,0.0
503.0,1.2946165400665102,0.5440177485207277,1.0,0.0,0.0,0.0
504.0,0.7242464018912615,-0.1468361177443112,1.0,0.0,0.0,0.0
505.0,0.5163231581660419,-1.0448182405581936,1.0,0.0,0.0,0.0
506.0,1.0870891078395881,-0.024736928232281036,1.0,0.0,0.0,0.0
507.0,0.8475531901003053,0.5065500104178573,1.0,0.0,0.0,0.0
508.0,0.6214046024152169,-0.5768510255774251,1.0,0.0,0.0,0.0
509.0,0.7392401723981417,1.1780699450206007,1.0,1.0,1.0,1.0
510.0,-0.5307943909901249,1.2801306325684438,1.0,1.0,1.0,1.0
511.0,1.3104967709126907,0.325290557294173,1.0,0.0,0.0,0.0
512.0,1.4207350410686708,-0.32533897384019794,1.0,0.0,0.0,0.0
513.0,-1.5726344932267935,-0.061629016211543666,1.0,0.0,0.0,0.0
514.0,0.7330640498903436,-1.2457694929547503,1.0,0.0,0.0,0.0
515.0,0.5670712325614584,-0.38734846695732045,1.0,0.0,0.0,0.0
516.0,-0.6206266542999819,-0.6335533840118902,1.0,0.0,0.0,0.0
517.0,0.2390932758701947,1.1977842278176707,1.0,1.0,1.0,1.0
518.0,0.2506466230122326,0.35055549514090634,1.0,0.0,1.0,0.0
519.0,1.4272046988603124,0.10303036379792015,1.0,0.0,0.0,0.0
520.0,-0.4667224138086721,0.5404822029984052,1.0,0.0,1.0,0.0
521.0,1.3110516793245814,-0.37647968400379384,1.0,0.0,0.0,0.0
522.0,-0.015026758634928417,-1.6823157173680714,1.0,0.0,0.0,0.0
523.0,-0.256327737750885,1.2232992017052138,1.0,1.0,1.0,1.0
524.0,0.40717886254580504,-0.6476841446351221,1.0,0.0,0.0,0.0
525.0,-0.8349571007024492,0.3110752911919383,1.0,0.0,0.0,0.0
526.0,-0.929932110378882,0.6352591247286701,1.0,0.0,0.0,0.0
527.0,-0.9344036250668366,0.023730456646896905,1.0,0.0,0.0,0.0
528.0,0.21092224884146837,0.8002481346192862,1.0,1.0,1.0,1.0
529.0,-1.2646604503857817,0.4369949210269089,1.0,0.0,0.0,0.0
530.0,-1.4050644301175068,-0.14687613186976184,1.0,0.0,0.0,0.0
531.0,0.9030161666793246,0.018247689079643047,1.0,0.0,0.0,0.0
532.0,0.25281598328078214,0.5239597431071885,1.0,1.0,1.0,1.0
533.0,-0.32788398317896883,-0.03891248523211542,1.0,0.0,0.0,0.0
534.0,-0.4301287024953049,1.1465638714661324,1.0,1.0,1.0,1.0
535.0,-1.547120456674878,0.39467786651376496,1.0,0.0,0.0,0.0
536.0,0.08898373164119366,-1.132491875998732,1.0,0.0,0.0,0.0
537.0,0.27497435827645056,0.23026889551031127,1.0,0.0,0.0,0.0
538.0,0.07474217098431701,-1.3092160570398468,1.0,0.0,0.0,0.0
539.0,0.4524987118168573,-0.5463450603748831,1.0,0.0,0.0,0.0
540.0,1.5105738523497605,0.3003626787102246,1.0,0.0,0.0,0.0
541.0,0.01681937977821546,1.0136952996725184,1.0,1.0,1.0,1.0
542.0,-0.973709189678289,0.29152410952833885,1.0,0.0,0.0,0.0
543.0,0.243228213436137,0.7742149186492197,1.0,1.0,1.0,1.0
544.0,1.181489364665456,-0.3665573621729336,1.0,0.0,0.0,0.0
545.0,-0.23551588027184156,1.099758791451807,1.0,1.0,1.0,1.0
546.0,-1.637391066300165,-0.17643758166563892,1.0,0.0,0.0,0.0
547.0,-0.6666263438808868,-0.9155978047207237,1.0,0.0,0.0,0.0
548.0,0.36285892761947913,1.3822833062548456,1.0,1.0,1.0,1.0
549.0,-0.18161947631816355,1.4340171321878619,1.0,1.0,1.0,1.0
550.0,-0.8149761798426285,0.0859196015683934,1.0,0.0,0.0,0.0
551.0,0.04384191568580098,1.6151097996250467,1.0,1.0,1.0,1.0
552.0,-0.011340139709385522,-0.5539375652815726,1.0,0.0,0.0,0.0
553.0,1.381824500642721,-0.15464790926055458,1.0,0.0,0.0,0.0
554.0,-1.0547173458339558,-0.9198137546721074,1.0,0.0,0.0,0.0
555.0,1.7299179722351443,0.23749745477486142,1.0,0.0,0.0,0.0
556.0,1.4330740137439095,0.37743220051350684,1.0,0.0,0.0,0.0
557.0,1.4078334756767132,0.5871530966485856,1.0,0.0,0.0,0.0
558.0,1.2649868176875834,-0.5561867353153562,1.0,0.0,0.0,0.0
559.0,-1.4577382381907826,0.5362264977636312,1.0,0.0,0.0,0.0
560.0,-0.5365196549931732,0.027741847317564378,1.0,0.0,0.0,0.0
561.0,-0.1268656731434139,0.7443646239455708,1.0,1.0,1.0,1.0
562.0,-0.6525884175504264,0.3917179326066531,1.0,0.0,0.0,0.0
563.0,-0.6361845404638764,1.1701598185797066,1.0,1.0,1.0,1.0
564.0,-0.1828038898408404,-1.7381125918784972,1.0,0.0,0.0,0.0
565.0,1.7934140109389047,-0.06936286866613009,1.0,0.0,0.0,0.0
566.0,1.025921316676341,0.6572647232749764,1.0,0.0,0.0,0.0
567.0,-0.8571780292372551,0.9430967607700833,1.0,0.0,1.0,0.0
568.0,1.480367858525744,-0.1622330784148576,1.0,0.0,0.0,0.0
569.0,-0.7100064946136286,0.33381510612564896,1.0,0.0,0.0,0.0
570.0,-0.06589783519673542,1.6901887182308397,1.0,1.0,1.0,1.0
571.0,0.2667131440786745,-1.1649779662665183,1.0,0.0,0.0,0.0
572.0,-1.0243588550295546,-0.053173224686221245,1.0,0.0,0.0,0.0
573.0,0.4072995209411068,-0.07566478955513402,1.0,0.0,0.0,0.0
574.0,-0.4112687161833586,-0.2579757758903471,1.0,0.0,0.0,0.0
575.0,1.4619003042869503,-0.45047895639862573,1.0,0.0,0.0,0.0
576.0,0.9761258722115573,0.3466831100499443,1.0,0.0,0.0,0.0
577.0,-1.6607548164560284,-0.18569484516043425,1.0,0.0,0.0,0.0
578.0,-0.021679342131293744,-1.448718907063075,1.0,0.0,0.0,0.0
579.0,-0.12303662778569668,-0.876500096679631,1.0,0.0,0.0,0.0
580.0,0.21899880177529063,-1.4287317355791185,1.0,0.0,0.0,0.0
581.0,-0.45019102217039286,-1.0397838555589562,1.0,0.0,0.0,0.0
582.0,1.0196013534599793,-0.4179525618894166,1.0,0.0,0.0,0.0
583.0,0.755759165144696,-0.28823033051799113,1.0,0.0,0.0,0.0
584.0,0.7430893363008937,-0.39561587387726294,1.0,0.0,0.0,0.0
585.0,1.2717337765930194,-0.2567449216967915,1.0,0.0,0.0,0.0
586.0,-0.6179100577557062,-0.6575262363753278,1.0,0.0,0.0,0.0
587.0,0.7670504642258318,0.30779743392123077,1.0,0.0,0.0,0.0
588.0,0.8070469417791402,-0.12155293237753381,1.0,0.0,0.0,0.0
589.0,0.4148698794136805,-1.2291070729577378,1.0,0.0,0.0,0.0
590.0,1.3310441405975824,0.1539189829174862,1.0,0.0,0.0,0.0
591.0,0.37676029809826916,1.3812880699778547,1.0,1.0,1.0,1.0
592.0,0.1569730148262347,-0.47512219205531764,1.0,0.0,0.0,0.0
593.0,1.135258816865178,0.3604596883881518,1.0,0.0,0.0,0.0
594.0,-0.46399285436924975,-0.46623660990805216,1.0,0.0,0.0,0.0
595.0,0.18733918845096253,1.2557868685296885,1.0,1.0,1.0,1.0
596.0,0.4234318198099509,-1.2445390579866835,1.0,0.0,0.0,0.0
597.0,0.1593237192742749,-0.3171989508973353,1.0,0.0,0.0,0.0
598.0,0.43962966489590105,-0.9002533357935358,1.0,0.0,0.0,0.0
599.0,1.3648845934684415,-0.4404182286766373,1.0,0.0,0.0,0.0
600.0,0.0853231145608433,-0.4177886040879629,1.0,0.0,0.0,0.0
601.0,-1.1731106881661328,-0.4773673547559326,1.0,0.0,0.0,0.0
602.0,-0.18993009710602715,1.2551246350821743,1.0,1.0,1.0,1.0
603.0,1.6108933356464465,-0.3809023778812953,1.0,0.0,0.0,0.0
604.0,-0.7081106763995852,-1.1802724230029829,1.0,0.0,0.0,0.0
605.0,-1.3866409036316782,-0.41203076016807433,1.0,0.0,0.0,0.0
606.0,0.5854128962862966,0.927224360375398,1.0,1.0,1.0,1.0
607.0,0.9927244809677966,0.1161100113896888,1.0,0.0,0.0,0.0
608.0,-0.9245433119112398,-0.27364940658075204,1.0,0.0,0.0,0.0
609.0,-0.5238671453609056,-1.4389687180142383,1.0,0.0,0.0,0.0
610.0,0.1810138178769627,-1.2563410911477093,1.0,0.0,0.0,0.0
611.0,1.2712733187649912,0.6863252420946028,1.0,0.0,0.0,0.0
612.0,1.4395782850777779,0.34591404009868143,1.0,0.0,0.0,0.0
613.0,-0.07971092334996133,1.7751420274826475,1.0,1.0,1.0,1.0
614.0,-1.4748695552048559,-0.10666847141703578,1.0,0.0,0.0,0.0
615.0,-0.5034924482487004,-1.4758302450109295,1.0,0.0,0.0,0.0
616.0,0.7810676601623512,1.019464283268122,1.0,1.0,1.0,1.0
617.0,-0.7325995231953133,0.8130687186947841,1.0,0.0,1.0,0.0
618.0,0.11862130059352927,-0.87879455958145,1.0,0.0,0.0,0.0
619.0,0.6052808525096767,-1.0458117741850874,1.0,0.0,0.0,0.0
620.0,-0.8258462831360283,0.37913397122897097,1.0,0.0,0.0,0.0
621.0,0.183787908553374,0.11214490914081224,1.0,0.0,0.0,0.0
622.0,0.4291152418744839,-0.9244981385216767,1.0,0.0,0.0,0.0
623.0,-0.007852723215940216,1.4733053993040695,1.0,1.0,1.0,1.0
624.0,-0.610334293401031,0.6596423998650776,1.0,0.0,1.0,0.0
625.0,-1.3461303801204783,0.6517820292124524,1.0,0.0,0.0,0.0
626.0,-1.6465291289659736,0.14027869739696844,1.0,0.0,0.0,0.0
627.0,-0.7796433572946957,-0.9331410937816483,1.0,0.0,0.0,0.0
628.0,0.5707933691493752,-0.007326648275546891,1.0,0.0,0.0,0.0
629.0,-0.9215656608672576,-0.7406847988723942,1.0,0.0,0.0,0.0
630.0,0.8232834416798505,0.48555576392531874,1.0,0.0,0.0,0.0
631.0,0.7803674782202505,0.6365323458301827,1.0,0.0,0.0,0.0
632.0,-0.24722369575078096,-1.1680327655516074,1.0,0.0,0.0,0.0
633.0,0.16009188964529208,1.0746689676872334,1.0,1.0,1.0,1.0
634.0,-0.6110969237136499,-0.30477493349248724,1.0,0.0,0.0,0.0
635.0,0.2525542099363971,0.5450304951405407,1.0,1.0,1.0,1.0
636.0,-0.07637201555711126,1.711801504309678,1.0,1.0,1.0,1.0
637.0,-0.3030790925295186,0.4468605382111456,1.0,1.0,1.0,1.0
638.0,0.63417098913648,1.35897849933952,1.0,0.0,1.0,0.0
639.0,0.1258501324684369,1.7478152201052954,1.0,1.0,1.0,1.0
640.0,-0.3328634472457028,0.520561141911772,1.0,1.0,1.0,1.0
641.0,-0.5918961001714012,-0.5122602581729716,1.0,0.0,0.0,0.0
642.0,-1.455255013330226,-0.4334312637930866,1.0,0.0,0.0,0.0
643.0,-1.393481342157382,-0.05335324341951549,1.0,0.0,0.0,0.0
644.0,-0.6401997321143016,0.7808871295879718,1.0,1.0,1.0,1.0
645.0,0.9098080832719235,-0.24750879076198362,1.0,0.0,0.0,0.0
646.0,-0.031418101053766634,0.8940232513464524,1.0,1.0,1.0,1.0
647.0,1.130607756061905,-0.46176072687432423,1.0,0.0,0.0,0.0
648.0,0.7945846282036388,-0.8930393415194879,1.0,0.0,0.0,0.0
649.0,0.1782969708872022,-1.4294683581350958,1.0,0.0,0.0,0.0
650.0,0.6300104205990147,1.202404508727558,1.0,1.0,1.0,1.0
651.0,-0.547215103789831,-0.3566406398533411,1.0,0.0,0.0,0.0
652.0,-1.971067118407722,0.015486853583432056,1.0,0.0,0.0,0.0
653.0,0.46720368252645184,1.1487228738416848,1.0,1.0,1.0,1.0
654.0,0.3784554026426932,0.344742887322057,1.0,0.0,0.0,0.0
655.0,0.36880916719995804,1.4925043726572702,1.0,1.0,1.0,1.0
656.0,0.1439678328667604,0.5489246449220908,1.0,1.0,1.0,1.0
657.0,0.6910422024629534,0.14729748408086046,1.0,0.0,0.0,0.0
658.0,1.706466025653242,0.2344641571029354,1.0,0.0,0.0,0.0
659.0,-0.6898342038351104,-0.33060421983369215,1.0,0.0,0.0,0.0
660.0,0.3348078243721182,0.41732281043098096,1.0,0.0,1.0,0.0
661.0,-0.15285746612726347,-1.5880322805105525,1.0,0.0,0.0,0.0
662.0,0.26447898516458546,1.3641343267546189,1.0,1.0,1.0,1.0
663.0,0.2923090446708798,-0.13865295251572393,1.0,0.0,0.0,0.0
664.0,1.095888501364481,-0.18389842560958822,1.0,0.0,0.0,0.0
665.0,1.0408886256194934,-0.38248324391144056,1.0,0.0,0.0,0.0
666.0,0.06745407075697596,-0.8200005439755509,1.0,0.0,0.0,0.0
667.0,-0.5080888943116548,-1.2443871285472419,1.0,0.0,0.0,0.0
668.0,-0.6632958972043781,1.1679045228411227,1.0,1.0,1.0,1.0
669.0,0.2723135217132966,-1.7232615050829758,1.0,0.0,0.0,0.0
670.0,-0.8013335594473618,-0.2092443824918256,1.0,0.0,0.0,0.0
671.0,-0.1295517742960013,-0.07513801986648261,1.0,0.0,0.0,0.0
672.0,-0.5293601568580231,0.8074385228050552,1.0,1.0,1.0,1.0
673.0,-1.0496558001016831,0.16949235711935043,1.0,0.0,0.0,0.0
674.0,-1.397475019137854,0.3065748456949095,1.0,0.0,0.0,0.0
675.0,-0.506804479060925,0.49159769414868726,1.0,0.0,0.0,0.0
676.0,-1.0473045959642913,0.7444332674461377,1.0,0.0,0.0,0.0
677.0,-1.8683515291226542,-0.00930314357145628,1.0,0.0,0.0,0.0
678.0,-1.836689594428548,-0.06271824430545658,1.0,0.0,0.0,0.0
679.0,0.5040391592324527,0.8972565812779585,1.0,1.0,1.0,1.0
680.0,-0.41457899042066826,1.0912177597544381,1.0,1.0,1.0,1.0
681.0,-0.49869669233839575,0.6090417175545528,1.0,0.0,1.0,0.0
682.0,0.056733391562311386,1.794448750816924,1.0,1.0,1.0,1.0
683.0,-1.0620956011014386,0.8045417465384226,1.0,0.0,0.0,0.0
684.0,-1.4464190092954228,-0.535312853693231,1.0,0.0,0.0,0.0
685.0,1.2324324854823336,-0.15380468617727291,1.0,0.0,0.0,0.0
686.0,0.23662365690346432,0.0634269325466837,1.0,0.0,0.0,0.0
687.0,0.2030940401340744,0.8804287346504402,1.0,1.0,1.0,1.0
688.0,0.0952492060099841,0.6513362638145918,1.0,1.0,1.0,1.0
689.0,-0.1638532084286206,-1.2954484837270763,1.0,0.0,0.0,0.0
690.0,0.8231496621291878,0.39485371124753904,1.0,0.0,0.0,0.0
691.0,-0.015421274827252418,-0.30675458391324634,1.0,0.0,0.0,0.0
692.0,1.1960111703617229,-0.6001017758264194,1.0,0.0,0.0,0.0
693.0,-0.09131095403401357,1.1443673831807437,1.0,1.0,1.0,1.0
694.0,1.2512466331880532,0.4042834353668212,1.0,0.0,0.0,0.0
695.0,0.6663588550464743,0.7917161081572984,1.0,0.0,1.0,0.0
696.0,-0.9935275812800062,-0.13343084384774978,1.0,0.0,0.0,0.0
697.0,-1.541137657082468,0.4501989446702274,1.0,0.0,0.0,0.0
698.0,-0.07728903552369548,-1.0246094185019474,1.0,0.0,0.0,0.0
699.0,0.8758032661726687,0.7338600064683056,1.0,0.0,0.0,0.0
700.0,1.7059757292051407,0.07316005737293414,1.0,0.0,0.0,0.0
701.0,1.389085790200311,-0.2978736535552672,1.0,0.0,0.0,0.0
702.0,0.3578003691778249,-1.1790996057903067,1.0,0.0,0.0,0.0
703.0,1.611524620697924,-0.3022224532675067,1.0,0.0,0.0,0.0
704.0,0.36809370307409717,-0.7345711086490607,1.0,0.0,0.0,0.0
705.0,-0.33728653661115215,-0.8984573518863441,1.0,0.0,0.0,0.0
706.0,-0.3747963806775405,-1.1637983328601373,1.0,0.0,0.0,0.0
707.0,0.03238678470169454,0.701934845512092,1.0,1.0,1.0,1.0
708.0,-1.4132470723617332,-0.3390930421488823,1.0,0.0,0.0,0.0
709.0,1.4813751860844748,-0.5170524106813246,1.0,0.0,0.0,0.0
